target	hg38	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Bone-Osteob	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Colon-Fibro	Dermal-Fibro	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gallbladder	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
Gallbladder	chr12:93392764-93392977	U	0	0.023	0	0	0	0	0	0	0	0	0	0	0	0.017	0	0	0	1	0	0.022	0	0	0.077	0	0	0	0.028	0	0	0	0	0	0.045	0.056	0	0	0	0	0	0.048
Gallbladder	chr12:93394065-93394631	U	0	0.004	0.008	0	0.001	0	0.003	0	0	0	0.009	0.027	0	0.034	0	0.005	0	0.895	0	0.001	0	0	0.06	0	0	0	0.017	0	0	0	0	0	0.012	0.023	0	0.004	0.037	0.007	0	0
Gallbladder	chr12:93395003-93395999	U	0.005	0	0	0	0.002	0	0.002	0	0	0	0.005	0	0	0.02	0	0.008	0	0.877	0.002	0.002	0	0.007	0.021	0.002	0	0.011	0.03	0	0	0	0	0	0.044	0.033	0	0	0.027	0.002	0.003	0
Prostate-Ep	chr12:93687041-93687539	U	0.24	0.426	0	0.018	0	0	0	0	0	0	0	0.029	0	0.018	0.5	0.018	0.04	0	0	0.218	0.082	0	0.095	0	0.02	0.191	0.008	0	0.069	0	0	0	0	0	0	0.766	0.19	0	0.226	0
Endothel	chr12:93777796-93777921	U	0.358	0.038	0	0	0.044	0	0	0.25	0.052	0	0	0.246	0.286	0.611	0.175	0.127	0	0	0	0.045	0.037	0.098	0.038	0.033	0.007	0.01	0.004	0	0	0	0.013	0	0	0	0	0.015	0.076	0	0.15	0
Heart-Fibro	chr12:93824986-93825601	U	0.375	0.08	0	0	0	0	0	0.4	0	0	0	0.25	0	0.145	0	0.273	0	0	0	0	0	1	0.174	0	0	0	0	0	0.071	0	0	0.25	0	0	0	0.043	0.222	0	0.105	0
Blood-Mono+Macro	chr12:93848559-93848669	U	0.119	0	0.238	0.425	0.821	0.036	0.027	0	0	0.016	0.006	0.104	0	0.029	0	0.129	0	0	0.003	0.006	0.029	0	0.013	0.006	0	0	0	0	0.011	0	0	0	0	0	0	0	0	0	0	0
Eryth-prog	chr12:94143142-94143476	U	0	0	0	0	0.009	0	0.007	0	0	0	0	0	0	0	0.091	0.58	0	0	0	0	0	0.044	0.008	0.01	0	0	0	0	0	0	0	0	0	0	0.167	0	0	0.012	0.012	0
Epid-Kerat	chr12:94237731-94238456	U	0	0	0	0	0	0	0	0.033	0.077	0.123	0	0	0	0.001	0.583	0.067	0	0	0.006	0.008	0	0.022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0
Lung-Ep-Alveo	chr12:95055947-95056232	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022	0	0	0	0	0	0.019	0	0	0.742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025
Pancreas-Delta	chr12:95134209-95134408	U	0	0.036	0	0	0	0	0	0	0	0	0	0	0	0.014	0	0	0.45	0	0.097	0	0.619	0	0.02	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Gallbladder	chr12:95168139-95168612	U	0	0.004	0	0	0.002	0	0.006	0	0	0	0	0	0	0.002	0.015	0.099	0	0.957	0.002	0.002	0	0	0	0.003	0.004	0	0.002	0	0	0	0	0.008	0	0	0	0.005	0	0	0.004	0
Pancreas-Duct	chr12:95355705-95356324	U	0.012	0	0.015	0	0	0	0.013	0.019	0	0	0	0.009	0.02	0.031	0.051	0.07	0	0.033	0.005	0.017	0.004	0.049	0.035	0.03	0.004	0.005	0.006	0.005	0.014	0.078	0.029	0.093	0.133	0.839	0	0.014	0	0.004	0.087	0
Lung-Ep-Alveo	chr12:95479981-95480206	U	0.053	0	0	0	0.02	0	0.005	0	0	0	0	0	0	0.021	0	0	0	0	0	0.019	0.05	0	0.014	0	0.833	0.026	0.034	0	0	0	0	0	0	0	0	0	0	0	0.057	0
Eryth-prog	chr12:96460373-96461235	U	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA
Ovary-Ep	chr12:96698662-96698907	U	0	0.046	0.208	0.047	0.011	0.026	0.155	0.286	0.059	0	0.248	0.273	0	0.037	0	0.278	0.216	0	0.027	0.052	0	0.122	0.063	0.01	0	0.02	0.008	0	0.773	0.153	0	0	0	0.021	0	0.021	0.065	0.297	0.085	0
Smooth-Musc	chr12:97070057-97071416	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lung-Ep-Bron	chr12:97819422-97819529	U	0	0	0	0.007	0.002	0	0.002	0.059	0	0	0.007	0.039	0	0	0.026	0.143	0	0	0.12	0.033	0	0.08	0	0.015	0.048	0.867	0	0	0	0.006	0.007	0.016	0.011	0	0	0	0	0	0.066	0
Pancreas-Alpha	chr12:98057730-98058300	U	0	0	0.031	0	0	0	0.024	0.111	0	0.05	0	0.133	0	0	0.167	0.136	0	0.143	0.024	0.084	0	0.036	0.014	0	0	0	0	0	0	0.074	1	0.056	0.188	0.08	0	0	0	0	0.138	0
Blood-Granul	chr12:98626949-98627221	U	0	0.004	0	0.9	0.032	0	0.005	0	0	0	0	0	0.03	0.001	0	0.034	0	0	0	0	0	0	0.006	0	0	0	0	0	0.007	0.016	0	0	0	0.007	0	0	0.145	0	0	0
Lung-Ep-Bron	chr12:98696048-98696358	U	0	0	0	0.015	0	0	0	0	0	0	0	0	0	0.006	0	0.143	0	0	0	0.025	0	0.056	0	0	0.038	0.607	0	0	0	0.016	0	0	0	0	0.333	0	0	0	0.011	0
Liver-Hep	chr12:100475828-100476026	U	0	0	0	0	0.034	0	0.005	0	0	0	0	0.021	0	0.002	0	0.097	0.008	0	0	0	0	0.025	0	0.959	0	0	0	0	0	0	0.006	0.009	0.018	0.006	0	0	0	0	0.005	0
Gallbladder	chr12:100575512-100575638	U	0	0	0.036	0	0.009	0	0.001	0	0.008	0.011	0.004	0.024	0	0.006	0	0.015	0.017	0.844	0.015	0.004	0	0.01	0.003	0	0.005	0.007	0	0	0	0	0	0	0	0.008	0	0	0	0.004	0.007	0.011
Gastric-Ep	chr12:100622148-100622354	U	0	0	0	0	0	0	0.028	0	0	0	0	0.057	0	0.003	0.062	0.032	0	0	0.868	0	0	0.014	0	0	0	0	0	0	0.015	0.088	0	0	0	0	0	0.015	0	0	0	0
Skeletal-Musc	chr12:101611969-101612524	U	0.013	0.007	0.015	0	0.005	0.01	0.02	0.154	0.02	0.05	0.004	0.08	0	0.026	0.24	0.198	0	0	0.012	0.034	0.009	0.148	0.004	0.005	0	0.009	0.01	0	0.01	0.553	0.043	0	0.045	0.023	0	0.009	0.553	0	0.133	0
Small-Int-Ep	chr12:101717949-101718328	U	0	0	0	0	0	0	0.016	0	0	0	0.098	0	0	0.003	0	0.015	0	0	0.03	0.004	0	0	0.007	0.017	0	0	0	0	0	0.011	0	0	0	0	0	0	0	0.74	0.028	0.02
Blood-NK	chr12:102050499-102050643	U	0	0	0	0	0	0.721	0.049	0	0	0	0	0	0	0	0	0.06	0	0	0.003	0.01	0	0.012	0.009	0.013	0.022	0	0	0	0	0	0	0	0	0	0	0	0.018	0	0.009	0
Breast-Basal-Ep	chr12:104273310-104273464	U	0.007	0.006	0.006	0.007	0.005	0	0.009	0	0.611	0.043	0.016	0.013	0	0.003	0.025	0.06	0	0	0.002	0	0	0	0	0.004	0.011	0	0	0.014	0.007	0.013	0	0	0.013	0	0	0	0.029	0.014	0	0
Heart-Fibro	chr12:104356580-104356704	U	0.081	0.01	0	0.022	0.009	0	0	0.375	0.008	0	0.008	0.027	0	0.048	0.048	0.084	0.016	0.037	0.015	0.02	0.032	0.696	0.012	0.008	0	0.022	0.054	0.013	0	0.061	0	0.02	0	0	0	0	0.049	0.011	0.061	0.01
Heart-Fibro	chr12:104356768-104356942	U	0.145	0	0	0	0.005	0	0.002	0.395	0	0	0.015	0.016	0.036	0.037	0	0.158	0	0.048	0.005	0.018	0.009	0.853	0.014	0.021	0.007	0.008	0.013	0	0	0.048	0	0	0	0	0	0	0.113	0.012	0.156	0
Prostate-Ep	chr12:104500247-104500452	U	0	0.097	0	0.138	0	0	0	0	0	0	0.018	0.062	0	0.006	0.875	0.062	0	0	0	0	0	0.023	0.169	0.018	0	0	0	0	0.069	0	0	0	0	0	0	0.769	0.067	0.067	0.294	0
Lung-Ep-Alveo	chr12:104517222-104517594	U	0	0	0	0	0	0	0	0	0	0	0.007	0	0	0.003	0	0.017	0	0	0	0.005	0	0.008	0	0.008	0.807	0	0	0	0	0.007	0	0	0	0	0	0	0	0	0.011	0
Blood-NK	chr12:104691636-104691778	U	0	0	0	0.062	0.022	0.945	0.066	0	0.016	0.488	0.011	0.012	0	0.007	0.037	0.064	0.011	0	0	0.007	0.012	0	0	0.016	0.01	0.073	0.006	0	0.017	0	0	0	0	0	0.143	0	0	0.016	0	0
Colon-Ep	chr12:104925430-104925587	U	0	0	0	0	0.004	0	0	0	0	0	0.967	0	0	0	0	0.072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gastric-Ep	chr12:104981958-104982254	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082	0	0	0.769	0	0	0.022	0	0	0	0	0.058	0	0	0.005	0	0	0	0	0	0	0	0	0.01	0
Pancreas-Beta	chr12:105300771-105301094	U	0.094	0.023	0.012	0	0.004	0	0.008	0.059	0	0.037	0	0.206	0	0.055	0	0.197	0.016	0	0.005	0.005	0.041	0.244	0.328	0	0.011	0.017	0.013	0.017	0	0.065	0.036	1	0.033	0	0	0	0.071	0	0.143	0.018
Fallopian-Ep	chr12:105521143-105521832	U	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	1	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	NA	NA	0.333	0
Epid-Kerat	chr12:105896008-105896258	U	0	0	0.1	0	0	0	0	0	0	0	0.059	0	0	0	1	0.105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0.2	0	0	0.1	0
Pancreas-Delta	chr12:105900232-105900775	U	0	0	0	0	0.2	0	0	0	NA	0	0	0	NA	0	NA	0.5	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	1	0	NA	0.857	0	0	0.25	0
Epid-Kerat	chr12:106355996-106356471	U	0	0	0	0	0	0	0.003	0	0	0	0	0.014	0	0.002	0.591	0.036	0	0	0.002	0.017	0.007	0	0.007	0	0	0	0	0	0	0	0.011	0	0	0.008	0	0	0.017	0.005	0.013	0
Colon-Ep	chr12:106837861-106838432	U	0	0.006	0.005	0	0.007	0.01	0	0	0.01	0	0.893	0.014	0	0	0	0.146	0	0	0	0.017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0
Lung-Ep-Alveo	chr12:106879104-106879343	U	0	0	0.1	0	0	0	0	0	0	0	0	0.056	0	0	0	0	0	0	0	0	0.1	0	0	0	1	0.062	0.044	0.043	0.083	0	0.167	0	0.3	0	0	0	0	0	0	0.28
Blood-NK	chr12:107179251-107179350	U	0.01	0	0	0.01	0.007	0.559	0.097	0	0	0	0.008	0.014	0	0.004	0	0.162	0.017	0	0.01	0.009	0	0.06	0	0.014	0	0	0.005	0	0	0.028	0	0	0.011	0.009	0	0	0.014	0	0.062	0
Pancreas-Alpha	chr12:107311414-107311541	U	0.05	0	0.02	0.014	0.008	0	0	0.1	0	0.013	0	0.024	0	0.005	0	0.146	0.013	0	0.119	0.011	0	0.072	0.024	0.006	0	0	0	0	0.021	0.01	0.969	0.069	0.119	0	0	0	0	0	0.055	0
Pancreas-Alpha	chr12:107397866-107397960	U	0.011	0.025	0	0	0.007	0	0	0	0	0	0.019	0.026	0	0.027	0	0.133	0.011	0	0.017	0.002	0	0.081	0.007	0	0	0.014	0.025	0.015	0	0.028	0.67	0.009	0.08	0	0	0.007	0.045	0.02	0.059	0
Pancreas-Alpha	chr12:107465683-107465889	U	0.027	0.025	0	0	0.003	0	0	0	0	0	0	0.042	0.1	0.09	0	0.127	0.088	0	0.018	0	0	0.068	0.057	0.005	0.006	0.008	0.104	0.009	0.014	0.069	0.957	0.012	0.07	0	0	0	0.222	0	0.103	0.096
Pancreas-Alpha	chr12:107472325-107472709	U	0.034	0	0	0	0	0	0	0	0	0	0	0.028	0	0.16	0	0.126	0.041	0	0.028	0.007	0.007	0.038	0.004	0.006	0.018	0	0	0	0	0.137	0.964	0.01	0.013	0	0	0	0.098	0	0.168	0
Pancreas-Duct	chr12:107689829-107690295	U	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0.2	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	1	NA	0	0	0	0	NA
Blood-NK	chr12:108292211-108292317	U	0	0.008	0.043	0	0.01	0.611	0.07	0	0	0	0	0.061	0.04	0.006	0	0.138	0	0	0.011	0	0	0.091	0	0	0.008	0	0	0	0	0.011	0	0	0	0	0	0.017	0	0.008	0.096	0
Oligodend	chr12:108523510-108523585	U	0	0.027	0	0.008	0	0	0	0	0.008	0	0	0.056	0.1	0.013	0	0.023	0	0	0	0.015	0.021	0	0	0.009	0	0	0.061	0.953	0	0	0	0	0	0.01	0	0	0.21	0	0	0
Blood-Mono+Macro	chr12:108903524-108903628	U	0.092	0.053	0.142	0.223	0.733	0.089	0.064	0.056	0.092	0.122	0.068	0.135	0.118	0.068	0	0.262	0.068	0.091	0.044	0.054	0.062	0.187	0.053	0.045	0.083	0.105	0.043	0.08	0.08	0.046	0.028	0.058	0.013	0.119	0	0.061	0.073	0.078	0.097	0.109
Pancreas-Beta	chr12:109071445-109071676	U	0.009	0	0	0	0	0	0	0.043	0	0	0	0	0	0.001	0	0.115	0	0	0	0	0	0.007	0	0	0	0	0.012	0.007	0	0.006	0.125	0.977	0.529	0.018	0	0	0.015	0	0.024	0
Liver-Hep	chr12:109197167-109197526	U	0	0	0	0	0.007	0	0	0	0	0	0	0	0	0	0	0.065	0	0	0	0.007	0	0	0	0.881	0	0	0	0	0	0.011	0	0	0	0	0	0	0.056	0	0	0
Liver-Hep	chr12:109201455-109201701	U	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0.012	0.028	0	0	0	0	0	0.012	0.005	0.79	0	0	0	0	0	0	0	0	0	0	0	0	0.007	0	0.003	0
Pancreas-Alpha	chr12:109527302-109527528	U	0	0	0	0	0	0	0	0.059	0.031	0	0	0	0	0.002	0.056	0.066	0	0	0.005	0	0.012	0	0.047	0	0	0	0	0	0	0.014	0.827	0.435	0.07	0	0	0	0.037	0.011	0	0.02
Blood-B	chr12:109941864-109941972	U	0	0	0.879	0	0.023	0.243	0.019	0	0	0	0	0.3	0	0.017	0	0.118	0	0	0	0.01	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0.111	0	0.015	0.006	0.008	0
Lung-Ep-Bron	chr12:109947097-109947343	U	0	0	0	0	0	0	0.002	0	0.019	0.031	0	0	0	0	0	0.024	0	0	0.002	0.004	0	0	0	0	0.004	0.605	0.006	0	0	0.005	0	0	0	0	0.125	0	0	0	0.011	0.099
Oligodend	chr12:110049910-110050103	U	0	0	0.089	0	0.006	0	0	0	0	0	0	0.038	0	0.003	0	0.099	0	0	0	0	0	0	0	0.004	0.009	0	0.051	0.921	0	0	0	0	0.009	0	0	0	0.01	0	0.009	0
Heart-Cardio	chr12:110342434-110342671	U	0	0	0	0	0	0	0	0	0	0	0.016	0	0	0	0	0	0	0	0	0	0.87	0	0	0	0	0	0.054	0.05	0	0	0	0	0	0	0	0	0	0	0	0
Pancreas-Duct	chr12:110350864-110351158	U	0	0	0	0	0	0	0	0	0	0.029	0	0	0	0.021	0	0.109	0.143	0	0.024	0	0	0	0	0	0	0	0	0	0.562	0.206	0	0.262	0.41	0.881	NA	0.119	0	0	0	0
Fallopian-Ep	chr12:110363274-110363490	U	0	0.005	0	0	0.002	0	0.004	0	0	0	0	0	0	0	0	0.161	0.899	0	0	0.017	0	0	0	0.003	0	0	0	0	0.152	0	0	0	0	0	0	0	0	0.009	0.011	0
Prostate-Ep	chr12:110386242-110386722	U	0	0	0	0	0	NA	0	NA	NA	0	NA	1	NA	0	NA	0	0	NA	0	0	0	NA	NA	0	0	0	NA	0	0	0	0	NA	NA	NA	NA	1	NA	NA	0	0
Head-Neck-Ep	chr12:110398200-110398838	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Blood-Mono+Macro	chr12:110691298-110691619	U	0.126	0	0.1	0.053	0.636	0.03	0.002	0	0	0	0	0.05	0	0.01	0	0.086	0	0.043	0	0.003	0.026	0.012	0	0.02	0	0	0	0	0	0.01	0	0.015	0	0	0	0	0.015	0	0	0
Blood-Mono+Macro	chr12:110694063-110694354	U	0	0	0.067	0	0.647	0	0.037	0.167	0	0	0	0.143	0	0.013	0	0.167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083	0	0	0	0	0	0	0	0	0
Heart-Fibro	chr12:110746067-110746389	U	0.056	0.005	0	0	0	0.008	0.001	0	0	0	0	0	0.061	0.016	0	0.04	0.007	0	0	0	0.032	0.481	0	0	0.01	0	0.122	0	0.006	0.005	0	0	0	0	0	0	0	0	0.029	0.008
Breast-Luminal-Ep	chr12:110965167-110965479	U	0.027	0.006	0.031	0	0.008	0.023	0.065	0.206	0.568	0.841	0.011	0.058	0.116	0.018	0.029	0.2	0	0	0.008	0.034	0	0.124	0.022	0.017	0.018	0.021	0.008	0.024	0.096	0.069	0.055	0.013	0.011	0.008	0.25	0.03	0.294	0.019	0.197	0.036
Thyroid-Ep	chr12:111039632-111039689	U	0	0.021	0.024	0	0	0	0	0.1	0	0	0.021	0	0.034	0.005	0.027	0.192	0.037	0	0.01	0.066	0	0.045	0.142	0	0.006	0	0.026	0	0.009	0	0	0	0	0.01	0	0	0.015	0	0.066	0.895
Bone-Osteob	chr12:111084680-111084872	U	0.006	0	0	0	0	0	0.008	0.873	0	0	0	0.02	0	0.002	0	0.106	0	0	0	0.005	0	0.014	0	0	0	0.005	0	0	0	0	0.006	0.007	0.015	0.006	0	0.004	0	0	0.065	0
Thyroid-Ep	chr12:111258238-111258288	U	0	0.028	0	0	0	0	0.003	0	0	0	0	0	0.08	0	0.029	0.039	0	0	0.002	0	0.006	0.007	0	0.004	0.011	0	0.014	0.015	0	0	0	0	0	0	0	0	0.025	0	0.015	0.974
Bone-Osteob	chr12:111490664-111491241	U	0	0	0	0.029	0.014	0.005	0	0.351	0.004	0.005	0	0	0	0.002	0	0.017	0.005	0.016	0.001	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009	0
Oligodend	chr12:111492606-111492921	U	0.031	0	0	0	0.003	0	0	0	0	0	0	0	0.029	0.003	0	0.007	0	0	0	0	0	0	0.004	0.005	0	0.008	0.049	0.909	0.009	0.008	0	0	0	0	0	0	0	0	0.007	0
Liver-Hep	chr12:111577017-111577335	U	0.008	0	0	0.009	0.006	0	0.001	0	0	0	0.004	0.007	0	0.002	0	0.016	0	0	0	0	0	0	0.003	0.751	0	0	0	0	0	0	0	0	0.006	0	0	0	0	0	0.003	0
Fallopian-Ep	chr12:111665726-111666711	U	0.02	0.011	0	0	0	0	0	0	0	0	0	0.057	0	0.003	0	0.038	0.431	0	0.005	0	0.015	0	0.011	0	0	0	0.03	0.048	0	0	0	0	0	0	0	0	0.024	0	0	0
Eryth-prog	chr12:111732940-111733347	U	0	0	0	0	0	0	0.003	0	0	0	0	0	0	0	0.062	0.397	0	0	0	0	0	0	0.007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066	0
Blood-Mono+Macro	chr12:111888469-111888639	U	0.04	0	0.013	0.136	0.839	0	0	0	0	0	0	0.023	0	0.007	0	0.029	0	0.05	0	0	0.022	0	0	0.021	0	0	0.181	0	0.013	0	0	0	0.018	0	0	0	0.026	0.019	0	0
Blood-B	chr12:112014954-112015238	U	0	0.013	0.884	0.011	0.062	0	0.002	0	0	0	0.007	0.36	0.017	0.023	0	0	0.006	0	0.001	0.006	0.005	0.006	0	0.009	0	0	0.004	0	0.005	0.004	0	0	0.008	0	0	0.008	0.01	0	0.004	0
Liver-Hep	chr12:112207339-112207909	U	0	0	0	0	0.01	0.02	0.003	0	0	0	0	0	0	0.006	0.059	0.029	0	0	0.005	0	0	0.016	0	0.97	0	0	0	0	0	0.015	0	0	0	0	0	0	0	0	0	0
Pancreas-Beta	chr12:112236892-112237610	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.032	0.02	0	0	0	0.003	0	0.005	0	0	0	0.008	0.044	0.005	0	0	0.005	0.677	0	0	0	0.004	0	0	0.007	0.005
Gastric-Ep	chr12:112256338-112256805	U	0	0	0	0.015	0	0	0	0	0	0	0	0	0	0.005	0	0	0	0	0.918	0	0	0.018	0.026	0	0	0.03	0.006	0	0	0	0	0.019	0	0	0	0	0	0	0.054	0
Pancreas-Beta	chr12:112481433-112481952	U	0	0	0	0	0	0	0	0	0	0.014	0	0.021	0	0.002	0	0.022	0	0	0.009	0.002	0	0	0.041	0	0.02	0.037	0.084	0.006	0	0.005	0.244	0.977	0.202	0	0	0.007	0	0	0.005	0
Blood-B	chr12:113050967-113051121	U	0.009	0.157	0.983	0	0.033	0	0.003	0	0	0	0	0.233	0.042	0.014	0	0.174	0	0	0.008	0.004	0	0.024	0.038	0	0	0.007	0	0	0.007	0	0	0	0	0	0	0.204	0.077	0	0.027	0
Eryth-prog	chr12:113191370-113191594	U	0	0	0	0	0	0	0.002	0	0	0	0.003	0	0	0.001	0.016	0.981	0	0	0	0.038	0	0	0	0	0	0	0.011	0	0	0	0	0.009	0	0.007	0	0	0	0.004	0	0
Heart-Cardio	chr12:113274718-113275117	U	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.007	0	0.04	0	0	0.002	0	0.92	0	0	0	0	0	0.005	0	0	0	0	0	0	0	0	0	0.069	0	0.004	0
Dermal-Fibro	chr12:113286348-113286689	U	0.094	0.007	0	0.008	0.002	0	0.001	0.015	0.004	0	0.002	0.046	0.69	0.11	0	0.02	0	0	0	0	0.004	0.008	0.089	0.006	0	0	0.008	0	0.029	0	0	0	0.005	0	0	0.01	0.063	0	0.025	0
Blood-Granul	chr12:113332229-113332365	U	0	0.025	0.217	1	0.097	0	0.002	0	0	0	0.006	0.016	0	0.002	0	0.074	0	0	0	0	0	0	0	0.013	0	0	0.065	0	0	0	0	0	0	0	0	0	0.2	0	0	0
Breast-Basal-Ep	chr12:113385133-113385310	U	0	0	0	0	0	0	0	0	0.712	0.006	0	0	0	0	0.022	0.017	0	0	0.002	0.005	0.005	0	0	0	0.005	0	0.011	0.005	0	0	0	0	0	0	0	0	0	0.004	0.008	0
Breast-Basal-Ep	chr12:113837494-113837810	U	0	0	0.005	0	0	0	0	0	0.851	0.021	0	0	0	0	0.038	0.047	0.007	0	0.002	0	0	0	0	0	0	0.006	0.005	0.011	0.006	0	0	0	0	0	0	0.011	0	0	0	0
Heart-Fibro	chr12:114214953-114215156	U	0.157	0	0	0	0.004	0	0.001	0.103	0.015	0	0	0.012	0.222	0.005	0	0.217	0.01	0	0.002	0.007	0.023	0.829	0.013	0.053	0.005	0	0	0	0.048	0.025	0.067	0.065	0.055	0.008	0	0.007	0.024	0	0.17	0
Adipocytes	chr12:115245060-115245265	U	0.706	0.008	0.042	0	0.022	0.038	0.034	0.1	0.014	0	0	0.094	0	0.095	0	0.366	0.044	0	0	0.007	0.012	0.378	0	0	0.01	0.012	0.161	0.156	0.035	0.13	0.056	0	0	0.014	0	0	0.255	0.009	0.341	0
Colon-Ep	chr12:115377409-115377579	U	0	0	0	0	0.004	0	0.004	0.033	0	0	0.96	0.061	0	0.002	0.045	0.294	0.43	0	0.003	0	0	0	0.273	0	0	0	0	0	0.011	0.06	0	0	0	0.025	NA	0	0	0	0.009	0
Small-Int-Ep	chr12:115452701-115453024	U	0.011	0.057	0	0	0.023	0.025	0.016	0	0	0	0.017	0.057	0	0.082	0.056	0.217	0.044	0	0.008	0.003	0.007	0.026	0.155	0.005	0	0.009	0.004	0	0	0.039	0.014	0	0	0.222	0	0.008	0	0.882	0.019	0.017
Lung-Ep-Alveo	chr12:116033295-116034173	U	0	0	0	0	0.091	0	0	0	0	0	0	0	NA	0.04	NA	0.667	0	NA	0	0	0.2	0	0	0	1	0	0.143	0	0	0	0	0	0	0	NA	0	0	0	0	0
Kidney-Ep	chr12:116244817-116245387	U	0	0	0	0	0.5	0	0	NA	0	0	NA	0	NA	0	NA	0	0	NA	0	0	0	0	0.667	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0
Blood-Granul	chr12:116283978-116284136	U	0	0.008	0.016	0.927	0.079	0	0	0	0.011	0.192	0	0.032	0	0	0	0.147	0	0	0.007	0.009	0	0	0	0	0	0.009	0	0	0.038	0.009	0	0	0	0	0	0.017	0.077	0	0	0.011
Pancreas-Alpha	chr12:116323726-116323927	U	0	0	0.048	0.32	0	0	0	0	0	0	0	0.067	0	0	0	0.059	0	0	0	0	0	0	0	0	0	0	0	0	0.333	0	0.7	0.611	0.111	0	0	0	0	0	0	0
Head-Neck-Ep	chr12:116387860-116388016	U	0.197	0.113	0	0	0.11	0.026	0.011	0.032	0	0	0.056	0.09	0	0.012	0.167	0.218	0	0	0.01	0.82	0.011	0.009	0	0	0	0.26	0.004	0	0.042	0.009	0.027	0	0.026	0	0	0.017	0.017	0.036	0.076	0
Adipocytes	chr12:116650688-116650967	U	0.6	0	0	0	0.038	0	0.019	0.8	0	0	0	0.167	0	0.22	0	0.167	0.125	0	0	0.036	0	0.154	0	0	0.176	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0.105	0
Lung-Ep-Alveo	chr12:116663976-116664053	U	0	0.007	0	0	0.013	0	0.005	0	0	0	0.013	0.1	0	0.002	0	0.155	0	0	0	0.002	0	0.023	0	0.005	0.723	0.008	0	0	0	0	0	0	0	0	0	0	0	0.006	0.013	0
Blood-Mono+Macro	chr12:117057690-117057949	U	0.087	0	0.102	0.367	0.726	0	0	0	0	0	0	0.158	0.1	0.008	0	0.026	0	0	0	0.007	0	0	0	0.012	0	0	0.022	0	0.047	0	0	0	0	0	0	0	0.111	0	0.018	0
Fallopian-Ep	chr12:117152041-117152265	U	0.107	0	0	0	0	0	0	0	0.022	0	0	0	0.125	0.005	0	0.089	0.771	0	0	0	0	0.045	0	0	0	0	0.012	0.067	0.25	0	0	0	0	0	0	0	0	0	0.106	0.029
Bone-Osteob	chr12:117193030-117193111	U	0	0	0.008	0	0.003	0	0.003	0.759	0	0	0.005	0.128	0	0.003	0	0.191	0	0	0	0.008	0	0.009	0.008	0	0	0	0.021	0	0	0	0	0.047	0	0	0	0	0.015	0.006	0.015	0
