target	hg19	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Bone-Osteob	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Colon-Fibro	Dermal-Fibro	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gallbladder	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
Kidney-Ep	chr13:96085429-96085970	U	0.004	0	0	0	0	0.004	0.002	0.078	0.004	0	0.002	0.005	0.026	0.007	0.065	0.124	0.068	0	0	0.001	0	0.009	0.931	0	0	0.003	0.001	0	0.133	0.005	0.004	0.088	0.015	0	0	0	0.189	0.002	0.021	0
Eryth-prog	chr13:103259016-103259116	U	0	0	0	0.015	0.007	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.003	0	0	0.005	0	0	0	0	0	0	0	0	0	0.014	0	0.2	0	0.016	0	0.007	0
Colon-Ep	chr13:103262799-103263477	U	0	0	0	0	0.004	0	0	0	0	0	0.962	0.019	0	0	0	0.025	0	0	0	0.004	0	0.016	0	0	0	0	0	0	0	0	0.015	0	0	0	0	0	0	0	0.008	0
Blood-NK	chr13:110411405-110411561	U	0.015	0.006	0.155	0	0.016	0.797	0.046	0.051	0.008	0	0.003	0.091	0.04	0.019	0	0.026	0	0	0.002	0.022	0.006	0.022	0.021	0.006	0	0.038	0.007	0	0	0	0	0	0	0	0	0	0.021	0	0.013	0
Blood-B	chr13:111328090-111328433	U	0.008	0.007	0.871	0	0.028	0.006	0	0	0.006	0	0	0.193	0	0.025	0	0.017	0	0	0	0.001	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bladder-Ep	chr13:111691869-111692013	U	0.028	0.789	0	0	0.002	0.012	0.001	0	0	0	0.003	0.009	0	0	0	0.156	0	0	0.002	0	0	0.007	0	0.011	0	0	0	0	0	0.006	0.034	0	0	0	0	0.07	0	0	0.005	0
Pancreas-Alpha	chr13:113173833-113174185	U	0	0	0	0	0.002	0	0	0	0	0	0	0	0.023	0	0	0.022	0	0	0.002	0	0.015	0	0	0	0	0	0.002	0	0	0	0.673	0.065	0.027	0	0	0	0	0	0	0
Dermal-Fibro	chr13:114620235-114620337	U	0.156	0	0	0	0.004	0	0.004	0	0.016	0	0	0.103	0.692	0.041	0	0.143	0	0	0.004	0.003	0	0.011	0.008	0	0	0	0.009	0	0	0.027	0.014	0	0	0	NA	0.009	0.261	0	0.033	0
Blood-NK	chr13:114836096-114836754	U	0.005	0	0	0	0.001	0.655	0.006	0	0	0	0	0	0	0	0	0.013	0	0	0	0	0	0	0	0	0	0	0.028	0	0	0	0	0	0	0	0	0	0	0	0	0
Skeletal-Musc	chr14:20904169-20904321	U	0	0.028	0.071	0	0.009	0	0.001	0	0	0	0	0.02	0	0.003	0	0.08	0	0	0.002	0.01	0	0.014	0	0	0	0	0.002	0.017	0	0.013	0	0	0	0	0	0.005	0.658	0	0.025	0
Thyroid-Ep	chr14:21559955-21560303	U	0	0.016	0	0	0.001	0	0	0	0	0.005	0.002	0.007	0	0	0	0.01	0	0	0	0.001	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0.004	0	0.839
Blood-NK	chr14:22927508-22928551	U	0.176	0	0	0	0.01	0.764	0.708	0.033	0	0	0	0	0.026	0.002	0	0.095	0	0	0	0	0.01	0	0.005	0.017	0	0	0.018	0	0	0.008	0.013	0	0	0	0	0	0.031	0.008	0.043	0
Blood-T	chr14:22995934-22997013	U	0.087	0	0.043	0	0.067	0	0.796	0	0	0	0	0.188	0	0	0.167	0.279	0	0	0	0.01	0	0	0	0	0	0	0.021	0.1	0	0.03	0	0	0	0	0	0	0	0	0	0
Heart-Cardio	chr14:31642248-31642461	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0	0	0	0	0.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pancreas-Alpha	chr14:34144321-34144556	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0	0	0	0	0	0	0	0	0
Oligodend	chr14:34257319-34257709	U	0	0	0	0.007	0.002	0	0.009	0.03	0	0	0	0.042	0	0.015	0	0.101	0	0	0	0	0	0	0	0	0.004	0	0.054	0.966	0	0.006	0.026	0.031	0	0.005	0	0.006	0	0	0.009	0
Liver-Hep	chr14:35227700-35228450	U	0	0	0	0	0.009	0	0	0	0	0.158	0.005	0	0	0.003	0	0.009	0	0	0.008	0.001	0	0	0.002	0.959	0	0	0	0	0	0.043	0.006	0	0.007	0.004	0	0.008	0	0	0.006	0
Megakaryocytes	chr14:35835292-35835406	U	0	0	0	0	0.017	0	0	0.133	0	0	0	0.014	0.062	0.008	0	0.107	0	0	0	0	0	0	0.004	0	0	0	0.006	0	0	0	0	0	0	0	1	0	0.24	0	0.006	0
Lung-Ep-Bron	chr14:51061096-51061694	U	0	0	0	0	0.004	0	0.008	0.031	0.015	0	0	0	0	0	0.062	0.164	0	0	0	0.004	0	0	0.077	0.007	0.023	0.944	0	0.013	0	0	0	0	0	0	0	0	0	0.008	0	0
Gallbladder	chr14:51491780-51492062	U	0	0	0	0	0	0	0	0	0	0	0.045	0	0	0.001	0	0.07	0	1	0	0	0	0	0.021	0.003	0	0	0.003	0	0	0	0	0	0	0	0	0	0.011	0	0.01	0
Heart-Cardio	chr14:52477280-52477727	U	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0.019	0	0.051	0	0	0	0	0.951	0.007	0	0.011	0	0.008	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0
Colon-Ep	chr14:62106209-62106229	U	0	0.01	0	0	0.003	0	0	0	0	0	0.929	0.017	0	0	0	0.207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0
Prostate-Ep	chr14:62263031-62263982	U	0.091	0.026	0	0	0.011	0	0.011	0.143	0	0	0.024	0.05	0	0	0	0.111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.818	0	0.026	0	0
Gallbladder	chr14:64107269-64107373	U	0	0	0	0	0.003	0	0.002	0	0	0	0	0	0.045	0	0	0.019	0	0.88	0.003	0.003	0	0	0.004	0	0	0	0	0	0	0	0	0.015	0	0	0	0	0	0.006	0.008	0
Megakaryocytes	chr14:73766350-73766667	U	0	0	0	0	0	0	0	NA	0	0	0	0	NA	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
Oligodend	chr14:75149176-75149568	U	0	0	0	0	0	0	0	0.032	0	0	0	0.113	0.04	0.007	0	0.048	0.041	0	0.003	0	0	0	0.031	0	0	0	0.032	0.927	0.026	0	0	0	0	0	0	0.008	0.022	0	0	0
Blood-Mono+Macro	chr14:77984470-77984510	U	0.133	0	0.079	0.037	0.792	0	0	0.103	0	0	0	0.066	0.038	0.007	0	0.018	0	0	0	0.003	0	0	0.01	0.038	0	0	0.007	0.034	0.011	0	0	0	0	0	0	0	0.015	0	0	0
Bladder-Ep	chr14:81856494-81856863	U	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167	0	0	0	0	0	1	0	0	NA	0	0	NA	0	NA	0	0	0
Pancreas-Acinar	chr14:81935607-81936372	U	0.007	0	0	0	0	0	0	0	0	0	0	0.005	0	0.006	0.01	0.061	0	0	0	0.001	0	0.011	0	0.002	0	0	0	0	0.018	0.954	0	0.005	0.01	0.014	0	0	0	0	0.007	0
Pancreas-Acinar	chr14:81990943-81991704	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0.067	0	0	0	0	0	0	0.018	0	0	0	0	0	0	0.936	0	0	0	0	0	0	0	0	0.014	0
Pancreas-Acinar	chr14:81997731-81998180	U	0.011	0	0	0	0.003	0	0	0	0	0	0	0	0.036	0.021	0	0.037	0	0	0	0.003	0	0	0	0	0.007	0	0	0	0	0.989	0.034	0.014	0	0.037	0	0	0	0	0	0
Blood-Granul	chr14:90437959-90438621	U	0	0	0	1	0.125	0	0	0	0	NA	0	0	NA	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	NA	0	0	0
Pancreas-Alpha	chr14:93655063-93655456	U	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	0.051	0	0	0.007	0	0	0	0	0	0	0	0.008	0	0	0.008	0.93	0.183	0.029	0	0	0	0	0.036	0.009	0
Lung-Ep-Alveo	chr14:96790748-96790915	U	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0	0	0	0	0	0.874	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011	0
Breast-Basal-Ep	chr14:99936328-99936719	U	0	0	0	0	0	0	0	0	0.82	0.015	0	0	0	0	0	0.084	0	0	0	0	0	0	0.013	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019	0	0	0
Blood-Mono+Macro	chr14:103657270-103657437	U	0.099	0.016	0.064	0.07	0.771	0	0.002	0.027	0	0	0	0.19	0	0.021	0	0.119	0	0	0.003	0	0.02	0.011	0	0.006	0	0	0.011	0.009	0	0.009	0	0	0	0	0	0	0.036	0	0.008	0
Blood-Mono+Macro	chr14:103909521-103909987	U	0.125	0.029	0	0.06	0.771	0.014	0.002	0	0	0	0	0.02	0	0.004	0	0.023	0	0	0	0.003	0.01	0	0.015	0.011	0	0	0.021	0.012	0	0	0	0	0	0	0.583	0	0.039	0	0.009	0
Breast-Basal-Ep	chr14:104172919-104172966	U	0	0	0	0	0	0	0	0	0.91	0.024	0	0	0	0.002	0	0.02	0	0	0	0.003	0	0	0	0	0	0	0.012	0	0	0	0	0	0	0	0	0.007	0	0	0	0
Endothel	chr14:104326499-104326618	U	0.431	0.03	0.032	0	0.027	0	0.013	0.154	0.05	0	0	0.414	0	0.668	0	0.281	0.019	0	0	0.014	0.015	0.2	0	0.042	0	0	0.006	0	0	0	0	0	0	0	0	0.016	0.192	0	0.051	0
Breast-Basal-Ep	chr14:105919522-105919721	U	0	0	0	0	0	0	0	0	0.923	0.008	0	0	0	0.001	0	0	0	0	0	0.002	0.079	0	0.003	0	0	0.006	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0
Blood-T	chr14:106657339-106657466	U	0.012	0.005	0.047	0.032	0.071	0.078	0.964	0	0.008	0.032	0.003	0.075	0.016	0.004	0	0.13	0	0	0.016	0.002	0.014	0.051	0.018	0.012	0	0.007	0.009	0	0	0.043	0.034	0.036	0.041	0.006	0	0.021	0.025	0.01	0.053	0
Pancreas-Beta	chr15:28473191-28473513	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011	0.821	0.016	0	0	0	0	0	0	0
Ovary-Ep	chr15:30783184-30783827	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ovary-Ep	chr15:32808283-32808932	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Colon-Ep	chr15:32993304-32993383	U	0	0.008	0	0	0.006	0.012	0	0	0	0	0.982	0.03	0	0.002	0	0.078	0	0	0.042	0.006	0	0	0.004	0.035	0	0.018	0	0	0	0.024	0	0	0	0	0	0	0.029	0.036	0	0
Eryth-prog	chr15:34946822-34947088	U	0	0	0.01	0	0.004	0.033	0.01	0	0	0	0	0	0	0.005	0	0.979	0	0	0.013	0	0	0.046	0	0.008	0	0	0	0	0.013	0	0	0	0.019	0	0	0	0	0	0.011	0
Epid-Kerat	chr15:35320312-35320434	U	0.042	0	0	0	0	0	0.003	0	0	0	0	0.014	0.029	0.001	0.854	0.168	0	0	0.005	0.04	0	0.035	0	0	0	0	0	0	0	0.007	0	0	0	0	0	0	0.024	0.011	0.045	0
Colon-Fibro	chr15:38716228-38716439	U	0	0.074	0.111	0	0.059	0.182	0.035	0	0	0	0	0.692	0	0.038	0	0.304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059	0	0	0	0	0	0	0	0.108	0
Thyroid-Ep	chr15:40678519-40679199	U	0	0.029	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0.034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015	1
Liver-Hep	chr15:40959187-40959313	U	0	0	0	0.008	0	0	0.002	0.027	0	0	0.004	0	0	0.002	0	0.016	0	0	0	0	0	0.01	0	0.816	0	0	0.067	0	0	0	0	0	0	0	0	0	0	0	0	0
Liver-Hep	chr15:41549503-41550185	U	0	0	0	0	0.007	0	0	0	0	0	0	0	0	0.001	0	0.033	0	0.062	0.009	0	0	0	0.003	0.981	0	0	0	0	0	0	0	0	0	0	0	0	0.014	0	0	0
Lung-Ep-Alveo	chr15:42027356-42027926	U	0	0	0	0	0.003	0	0	0	0.024	0.006	0	0	0	0.001	0	0.03	0	0	0.001	0.004	0.004	0	0	0.002	0.965	0.059	0	0	0.043	0.004	0.217	0.014	0.009	0.013	0	0	0	0	0	0
Skeletal-Musc	chr15:43566080-43566251	U	0	0	0	0	0.012	0	0	0	0	0	0	0.077	0	0	0	0.125	0	0	0.027	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0	0.069	0
Heart-Cardio	chr15:44171204-44172030	U	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0	0	0	0	0.898	0	0	0	0	0	0.006	0.012	0.004	0	0	0	0	0	0	0	0	0	0.006	0
Dermal-Fibro	chr15:50684234-50684378	U	0.461	0.008	0	0	0	0	0	0	0.011	0	0	0.062	0.971	0.051	0.029	0.15	0	0	0	0	0	0	0.111	0	0	0	0.061	0	0.022	0	0	0	0	0	0	0	0.098	0	0.277	0.125
Lung-Ep-Alveo	chr15:57626002-57626445	U	0	0.008	0	0	0.009	0	0.002	0	0	0.016	0	0.018	0	0.004	0.056	0.109	0	0	0	0.013	0.019	0	0	0	0.962	0.01	0	0	0.029	0	0	0	0	0	0	0	0	0	0	0
Skeletal-Musc	chr15:64186563-64186671	U	0.074	0.038	0	0	0.005	0.023	0	0.077	0	0	0	0.036	0.188	0.027	0	0.079	0	0	0.028	0.017	0.147	0	0.081	0	0.025	0.017	0	0.062	0	0.028	0.021	0	0	0	0	0	0.784	0	0.02	0
Adipocytes	chr15:73988788-73988964	U	0.562	0.053	0	0	0	0	0	0	0	0	0	0	0	0.15	0.2	0.211	0	0	0	0.145	0	0.077	0.026	0	0	0	0	0	0	0	0	0	0	0	NA	0	0.167	0	0.143	0
Small-Int-Ep	chr15:76793291-76793366	U	0	0	0	0	0	0	0	0	0	0	0.005	0	0	0	0	0.095	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0.91	0.006	0
Fallopian-Ep	chr15:77240488-77241273	U	0	0	0	0	0	0	0	0	0	0	0.033	0.125	0	0	0	0.167	0.938	0	0	0	0	0	0	0	0	0.067	0	0	0.083	0	0	0.071	0	0.032	0	0	0	0	0	0
Bladder-Ep	chr15:77448649-77448988	U	0	0.857	0.012	0	0.001	0.017	0.011	0	0	0	0.121	0.045	0	0.002	0	0.012	0	0.225	0.16	0.041	0	0	0.013	0	0.009	0.152	0	0	0.086	0	0	0	0	0	0	0.168	0	0.029	0	0
Eryth-prog	chr15:85160527-85160624	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022	0	0	0
Gastric-Ep	chr15:85770444-85771292	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Prostate-Ep	chr15:88585662-88585851	U	0	0.107	0.009	0	0.007	0.015	0	0	0	0	0.01	0.022	0	0.015	0	0.207	0	0.161	0.012	0.004	0	0.192	0.005	0.029	0	0	0.018	0	0.014	0.071	0.014	0.014	0	0.012	0	0.742	0	0.065	0.128	0
Bone-Osteob	chr15:89238600-89238630	U	0.027	0	0.012	0.012	0.004	0	0.011	1	0.015	0.05	0	0.151	0.25	0.028	0	0.188	0	0.05	0.004	0	0	0	0	0	0	0	0	0	0	0	0.014	0	0.018	0	0	0	0	0	0.033	0
Blood-B	chr15:91138717-91138946	U	0	0.009	0.971	0	0.069	0	0.004	0	0.013	0	0	0.271	0	0.029	0	0	0	0	0	0.006	0	0	0	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Liver-Hep	chr15:91194697-91194834	U	0	0	0	0	0	0	0	0.022	0	0	0	0	0	0	0	0.074	0	0	0.009	0.005	0	0	0	0.948	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0	0
Blood-NK	chr15:91370195-91370328	U	0.007	0	0	0.025	0.013	0.948	0.087	0	0	0	0	0	0	0.001	0	0.036	0	0	0	0	0	0.007	0	0.004	0	0	0.003	0	0	0	0	0	0	0	0.111	0	0.014	0	0	0
Eryth-prog	chr15:93482256-93483190	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.971	0	0	0	0	0	0	0	0	0	0	0	0.011	0	0	0	0	0	0	0.1	0	0	0	0	0
Skeletal-Musc	chr15:98977214-98977283	U	0.129	0.016	0	0	0	0	0.002	0.069	0.023	0.015	0	0.014	0.087	0.123	0.062	0.172	0	0	0.01	0.01	0	0.076	0.013	0	0.015	0.05	0.034	0.091	0	0	0	0	0	0.011	0	0	0.709	0	0.083	0.01
Eryth-prog	chr15:99260720-99260890	U	0	0	0	0	0	0	0	0	0.023	0	0	0	0	0	0	1	0	0	0	0.005	0	0	0	0.035	0	0	0.06	0	0	0.012	0	0	0	0	0	0	0	0	0	0
Eryth-prog	chr16:449350-449654	U	0	0	0	0.007	0.002	0.021	0.001	0	0	0	0.003	0	0	0.001	0.017	1	0	0	0.008	0.005	0.006	0.007	0	0	0.005	0	0.005	0	0	0.005	0	0	0	0	0	0	0	0.009	0.004	0
Eryth-prog	chr16:449680-449814	U	0	0	0	0	0	0	0	0.042	0	0	0	0	0	0.003	0	1	0	0	0	0.024	0	0.03	0.006	0	0	0.027	0	0	0	0	0	0	0	0	0	0	0.053	0	0.024	0
Pancreas-Acinar	chr16:630414-630879	U	0	0	0	0	0	0	0	0.018	0	0	0	0	0.032	0	0	0	0	0	0.003	0	0	0.004	0	0	0	0	0	0	0	0.951	0	0.006	0.007	0.028	0	0	0	0	0	0
Pancreas-Acinar	chr16:630925-631744	U	0	0	0	0	0	0	0.001	0	0	0	0	0.003	0	0.001	0	0	0.003	0	0.002	0	0	0.003	0.001	0	0	0	0	0	0	0.849	0.008	0	0.008	0.02	0	0	0	0	0.004	0
Lung-Ep-Alveo	chr16:678028-678174	U	0	0.007	0	0	0.003	0	0.002	0	0	0	0	0.013	0	0.002	0	0.047	0	0.04	0	0.005	0	0	0.011	0	0.954	0.069	0.015	0	0	0	0	0	0	0	0	0	0.082	0	0	0.067
Heart-Fibro	chr16:940791-941095	U	0.005	0.005	0.006	0	0.008	0.009	0.013	0.078	0	0	0.003	0.011	0	0.006	0.059	0.128	0	0	0	0.013	0.038	0.722	0	0	0	0	0	0.006	0	0.006	0.016	0	0	0	0	0.006	0.012	0	0.075	0
Endothel	chr16:1562267-1562661	U	0.217	0.005	0.006	0.028	0.075	0.018	0.001	0.085	0.008	0	0	0.076	0.267	0.736	0	0.047	0.015	0	0.006	0.017	0.018	0.007	0.018	0.023	0.004	0.006	0.135	0.006	0	0.006	0	0	0.011	0	0	0.009	0.149	0	0.086	0
Neuron	chr16:2151613-2152293	U	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.004	0	0	0	0.001	0	0	0	0	0	0	0.64	0.012	0	0	0	0	0	0	0	0	0	0	0	0
Megakaryocytes	chr16:3188375-3188511	U	0	0	0.023	0.012	0.04	0.016	0.03	0.103	0	0	0	0.013	0	0.013	0	0.073	0	0	0	0	0	0	0.02	0	0	0.011	0	0.01	0.012	0	0	0	0	0	1	0	0	0	0.026	0
Pancreas-Alpha	chr16:3795172-3795663	U	0	0	0	0.005	0.003	0	0	0	0	0.006	0	0.007	0.016	0.008	0	0	0	0	0	0.001	0.014	0.005	0	0.002	0	0	0.019	0	0	0	0.505	0.022	0.015	0	0	0	0	0	0.003	0
Heart-Cardio	chr16:3815167-3815349	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.831	0.007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kidney-Ep	chr16:12609458-12609724	U	0.046	0	0	0	0.01	0	0	0	0	0	0	0	0.077	0.003	0.022	0.121	0.128	0	0	0.002	0	0.019	0.943	0.007	0	0	0.027	0.006	0	0	0	0	0	0	0	0	0.024	0	0.027	0.039
Gastric-Ep	chr16:15002290-15003400	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Blood-Granul	chr16:15053620-15054097	U	0.033	0.029	0	1	0.025	0.009	0.009	0.018	0	0	0.004	0	0.022	0.001	0.025	0.158	0	0	0.002	0.151	0	0.029	0	0.018	0.005	0.012	0.005	0	0	0	0	0	0	0	0	0	0.141	0	0.016	0
Eryth-prog	chr16:21548067-21548199	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.817	0	0	0	0	0	0.006	0.049	0	0	0	0.012	0	0	0	0	0	0	0	0.167	0	0	0	0.004	0.008
Head-Neck-Ep	chr16:21569207-21569365	U	0	0.099	0.004	0.006	0.005	0	0.001	0	0.015	0.044	0	0	0	0.003	0	0.064	0.006	0	0.002	0.685	0	0	0	0	0.021	0.078	0.002	0.005	0.005	0.055	0.015	0	0	0	0	0.119	0	0	0.008	0
Heart-Fibro	chr16:22016090-22017369	U	0.029	0.02	0.011	0	0.004	0	0.003	0.042	0	0	0	0.118	0	0.045	0	0.143	0	0.167	0.004	0	0.042	0.721	0.006	0	0	0	0.005	0.012	0	0.027	0	0	0.047	0	0	0.012	0	0	0.055	0
Lung-Ep-Alveo	chr16:22363430-22363835	U	0	0	0	0	0.004	0	0.046	0	0	0	0	0.009	0	0	0	0.016	0	0	0.004	0	0	0.006	0	0	0.945	0.028	0	0	0	0	0.007	0	0	0.006	0	0	0	0	0	0
Lung-Ep-Bron	chr16:23408418-23408837	U	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0.25	0	0	0	0.2	0	0	0	0	0.444	0.909	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0
Bladder-Ep	chr16:28578899-28579559	U	0	0.896	0	0	0	0	0	0	0	0	0.006	0	0	0.026	0.048	0.171	0	0	0	0.008	0	0	0	0	0	0	0	0	0.015	0	0	0	0	0.015	0	0.127	0	0	0	0.047
Blood-T	chr16:28996939-28997967	U	0.012	0.003	0.008	0.004	0.052	0.217	0.947	0	0	0	0.002	0.046	0	0.001	0	0.138	0	0	0.003	0	0.003	0.004	0	0.002	0	0	0	0	0	0	0.005	0	0	0	0.091	0	0.022	0.003	0.003	0
Blood-Mono+Macro	chr16:29184910-29185242	U	0.202	0.01	0.039	0	0.882	0	0	0	0	0	0	0.037	0	0.011	0	0.155	0	0	0	0	0.011	0.012	0	0.006	0	0	0.025	0.011	0	0.044	0.029	0.032	0	0	0	0	0.037	0	0.02	0
Colon-Ep	chr16:30293866-30294426	U	0	0	0	0	0.009	0	0	NA	0	0	0.977	0	0	0	0	0.037	0.027	0	0.004	0.003	0	0.01	0.004	0	0	0.017	0.004	0	0	0	0	0	0	0	0	0.007	0	0.039	0.007	0.011
Bladder-Ep	chr16:32889552-32889614	U	0	0.8	0	0	0	0	0.001	0	0.007	0.026	0	0.008	0	0.002	0.143	0.121	0	0	0.008	0.002	0	0.034	0.009	0.013	0	0	0.007	0.007	0	0.04	0.021	0.024	0.031	0.006	0	0.084	0	0.004	0.068	0
Smooth-Musc	chr16:33704394-33705139	U	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0.037	NA	0.375	0	NA	0	0	0	0	0.043	0.143	0.143	0	0	NA	0.125	0	0.2	0.4	0	0	0	0	0	0	0.667	0
Bladder-Ep	chr16:33785709-33785771	U	0	0.822	0	0.012	0.009	0	0.002	0	0	0.027	0	0	0.033	0.007	0.071	0.14	0	0	0.023	0.003	0.031	0.058	0.006	0.007	0	0	0.006	0.015	0	0.046	0.054	0.026	0.028	0	NA	0.108	0	0.006	0.064	0.01
Heart-Fibro	chr16:55010895-55010997	U	0	0	0	0	0.002	0	0	0	0	0	0	0.036	0	0.008	0	0.147	0	0	0.003	0	0.168	0.87	0	0.004	0	0	0.044	0.006	0	0.007	0.018	0	0.013	0	0	0	0.337	0	0.056	0
Lung-Ep-Bron	chr16:56799917-56800896	U	0	0	0	0	0.014	0	0	0	0	0	0	0	0	0.007	0	0.182	0	0	0.012	0.012	0	0.042	0	0	0.04	0.812	0.024	0.389	0	0	0	0	0	0	0	0.206	0.071	0	0.057	0
Thyroid-Ep	chr16:58030521-58031069	U	0	0.005	0	0	0.001	0	0	0	0	0	0.001	0	0	0	0	0.021	0	0	0	0.001	0.003	0	0	0	0.029	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.873
Fallopian-Ep	chr16:66678015-66678589	U	0	0	0	0	0.005	0.011	0.003	0	0	0	0	0	0	0.002	0.028	0.228	0.974	0	0	0	0	0.008	0	0	0	0	0	0	0.146	0	0	0	0	0	0	0	0	0	0.019	0
Blood-Granul	chr16:67755255-67755384	U	0.014	0	0.009	1	0.063	0.016	0.005	0.036	0	0	0.006	0	0	0.009	0.136	0.013	0	0	0.007	0.024	0	0	0	0.013	0.01	0.057	0	0	0	0.011	0	0	0	0	0	0	0.167	0	0.009	0
Liver-Hep	chr16:67805212-67805664	U	0	0	0	0	0.006	0	0.001	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.004	0.829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0
Pancreas-Acinar	chr16:67963725-67964349	U	0.01	0	0.005	0	0	0	0	0.016	0	0	0	0	0	0.005	0	0.052	0	0	0.003	0.004	0	0.011	0.002	0	0.004	0.015	0.004	0	0	0.996	0	0.007	0.009	0.01	0	0	0.01	0	0.011	0
Pancreas-Acinar	chr16:67964396-67965341	U	0.003	0	0	0	0	0	0	0.012	0.004	0	0	0	0	0.003	0	0.033	0	0	0	0.007	0	0.006	0.002	0	0	0.009	0.014	0	0	0.976	0	0.004	0.005	0.023	0	0	0.006	0	0.004	0
Pancreas-Beta	chr16:71049526-71049602	U	0.035	0	0	0	0.002	0	0.001	0.098	0.006	0.034	0	0.039	0.021	0.025	0	0.107	0	0	0.004	0	0	0.03	0.002	0	0	0	0.135	0.2	0	0.019	0.267	1	0.19	0	0	0	0.091	0	0.071	0
