target	hg38	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Bone-Osteob	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Colon-Fibro	Dermal-Fibro	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gallbladder	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
Blood-NK	chr12:132115655-132115857	U	0.006	0	0	0	0.002	0.75	0.026	0.017	0	0	0.003	0.018	0	0.001	0	0.044	0.006	0	0.004	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012	0	0.016	0
Blood-Granul	chr12:132665920-132666186	U	0.016	0	0	0.956	0.038	0	0	0	0	0	0	0	0	0	0	0.042	0	0	0.002	0.002	0	0	0	0.018	0	0	0	0	0	0	0	0	0	0	0	0	0.131	0	0	0
Neuron	chr12:132730026-132730354	U	0.003	0.003	0.003	0	0	0	0	0	0.004	0	0	0	0	0.001	0	0.058	0	0	0	0	0	0	0	0.002	0	0	0.668	0.004	0	0	0	0.011	0	0	0	0	0.006	0.002	0	0
Bone-Osteob	chr13:21906765-21906852	U	0	0	0	0	0	0	0	0.789	0	0	0	0.013	0.04	0.014	0.028	0.063	0	0	0.003	0.002	0	0.026	0.049	0	0	0	0.003	0	0	0	0.009	0	0	0	0	0	0.013	0	0.005	0.067
Breast-Basal-Ep	chr13:24299429-24299728	U	0	0	0	0	0.003	0	0	0	0.8	0.006	0	0	0	0.001	0.021	0.036	0	0	0	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0	0	0	0	0	0	0
Epid-Kerat	chr13:27125515-27125983	U	0	0	0	0	0.006	0.003	0.004	0	0.006	0.004	0.001	0.005	0	0.002	0.685	0.047	0	0	0	0.009	0.006	0.003	0	0.003	0	0.002	0.069	0	0	0	0	0	0.005	0.003	0	0.012	0	0.002	0.002	0.003
Gastric-Ep	chr13:28263834-28263980	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095	0.96	0.029	0	0	0	0	0.011	0.016	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Small-Int-Ep	chr13:29536013-29536146	U	0	0	0	0	0	0	0	0	0	0	0.043	0.009	0	0.013	0	0	0	0	0.002	0	0	0	0.003	0	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0.962	0.009	0
Lung-Ep-Alveo	chr13:33243124-33243805	U	0	0	0	0	0	0.091	0.053	0	0	0	0	0	0	0.012	0	0.059	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thyroid-Ep	chr13:49280990-49281087	U	0	0.034	0	0	0.007	0	0.001	0.049	0	0	0	0	0	0.007	0	0.019	0.008	0	0.003	0.004	0.021	0	0.057	0.012	0	0	0.012	0.007	0	0	0	0.01	0	0	0	0	0	0	0.005	0.957
Pancreas-Duct	chr13:51785214-51785601	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011	0	0.296	0	0	0	0.013	0	0	0.119	0	0	0	0	0	0.045	0.125	0	0.062	0	0.957	0	0	0	0	0	0
Head-Neck-Ep	chr13:67886405-67886491	U	0.01	0.06	0	0.018	0.008	0.022	0.001	0	0.054	0.12	0	0.015	0	0.012	0	0.065	0	0	0.017	0.892	0	0.129	0.008	0.055	0	0.008	0	0	0.036	0.075	0.01	0.024	0	0	0	0.058	0	0.007	0.113	0
Dermal-Fibro	chr13:67909137-67909208	U	0.518	0.01	0.009	0	0.014	0	0.002	0.087	0.041	0	0.006	0	1	0.081	0	0.318	0	0	0.024	0	0	0.112	0	0.018	0	0	0	0	0.024	0.039	0.053	0.049	0.016	0	0	0	0.122	0	0.118	0
Bone-Osteob	chr13:76191045-76191174	U	0.009	0	0	0	0	0.098	0.002	0.929	0	0	0.005	0.021	0.068	0.005	0.12	0.221	0	0	0.015	0.017	0	0.029	0	0.005	0	0	0.003	0	0.011	0	0.033	0.013	0	0	0	0	0.039	0.006	0.051	0.011
Bone-Osteob	chr13:76191300-76191359	U	0	0	0.011	0.008	0.007	0.099	0.003	1	0	0.011	0.007	0.068	0.081	0.003	0	0.22	0	0	0.018	0.004	0.015	0.099	0	0.019	0	0.007	0.064	0	0	0.022	0.02	0	0.021	0.015	0.1	0	0	0.005	0.037	0
Lung-Ep-Alveo	chr13:94767983-94768013	U	0	0	0.005	0.008	0.02	0.015	0	0	0	0.019	0	0	0	0.003	0.048	0.096	0	0	0	0	0.007	0.044	0	0.011	0.862	0	0	0	0	0	0.008	0.019	0.01	0	0	0	0.01	0	0.034	0
Kidney-Ep	chr13:95433175-95433591	U	0	0	0.01	0	0	0.004	0.003	0.099	0	0	0.002	0	0.015	0.008	0.108	0.153	0.096	0	0	0.001	0	0.016	0.948	0	0.006	0	0.003	0	0.18	0	0.005	0.156	0.01	0	0	0	0.181	0.003	0.009	0
Colon-Ep	chr13:102610449-102610891	U	0	0	0	0	0.003	0	0	0.038	0	0	0.912	0.03	0	0	0	0.021	0	0	0	0.003	0	0.012	0	0	0	0	0.007	0	0	0	0.026	0	0	0.01	0	0	0	0	0.013	0
Blood-B	chr13:110675743-110676086	U	0.01	0.009	0.855	0	0.028	0.009	0.001	0	0.004	0	0	0.179	0	0.026	0	0.017	0	0	0	0.002	0	0.008	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bladder-Ep	chr13:111039522-111039666	U	0.024	0.802	0	0	0.002	0.01	0.001	0.021	0	0	0.003	0.008	0	0.002	0	0.133	0	0	0.002	0.002	0	0.013	0	0.013	0	0.01	0	0	0	0.005	0.035	0	0	0.005	0	0.069	0	0	0.005	0
Pancreas-Alpha	chr13:112519519-112519871	U	0	0	0	0	0.001	0	0.001	0	0.005	0	0.002	0	0.018	0.002	0	0.015	0	0	0.003	0	0.011	0.005	0	0	0.004	0	0.004	0.005	0	0	0.648	0.059	0.027	0	0	0.004	0	0	0	0.006
Dermal-Fibro	chr13:113329508-113329672	U	0.113	0	0	0	0	0	0.008	0.077	0.027	0	0	0	0.933	0.02	0	0.047	0	0	0	0.012	0	0.067	0.008	0	0	0.02	0.092	0	0	0	0	0	0	0	NA	0	0.12	0	0.028	0
Blood-Granul	chr13:113609055-113609207	U	0.004	0.014	0	0.804	0.014	0	0.004	0	0	0	0.016	0.022	0	0.002	0	0.006	0	0	0	0	0.009	0	0.002	0.006	0	0	0	0	0	0.012	0	0	0	0	0	0	0.079	0	0.004	0
Dermal-Fibro	chr13:113917262-113917364	U	0.134	0.027	0.013	0	0.006	0	0.003	0	0.011	0	0	0.077	0.677	0.03	0	0.135	0	0	0.006	0.005	0	0.038	0.01	0	0	0	0.007	0	0	0.036	0.036	0	0	0	0	0.007	0.259	0	0.047	0
Blood-NK	chr13:114070621-114071279	U	0.003	0	0	0	0.001	0.581	0.005	0	0.012	0	0.002	0	0	0	0	0.015	0	0	0	0	0	0.004	0	0	0	0	0.024	0	0	0	0	0	0	0	0	0	0	0	0	0
Skeletal-Musc	chr14:20436010-20436162	U	0	0.022	0.078	0	0.009	0	0.001	0	0	0	0	0.018	0	0.002	0	0.061	0	0	0.002	0.008	0	0.018	0	0	0	0	0.004	0.02	0	0.01	0	0	0	0	0	0.005	0.631	0	0.022	0
Blood-NK	chr14:22458516-22459559	U	0.143	0	0	0	0.008	0.789	0.667	0.028	0	0	0	0	0.023	0.002	0	0.095	0	0	0	0	0.008	0	0.004	0.019	0	0	0.019	0	0	0.007	0.011	0	0	0	0	0	0.027	0.006	0.048	0
Blood-T	chr14:22527616-22528050	U	0.021	0.006	0.035	0	0.053	0	0.782	0	0	0	0	0.074	0	0	0.034	0.066	0	0	0.005	0.002	0	0	0	0.008	0	0	0.003	0	0	0	0	0	0	0	0	0	0.017	0	0.006	0
Eryth-prog	chr14:24256291-24256562	U	0	0	0	0	0.005	0	0.006	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.008	0	0	0.006	0.017	0	0	0	0	0	0	0	0	0	0	0	0
Heart-Cardio	chr14:31173042-31173255	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007	0	0	0	0	0.939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pancreas-Alpha	chr14:33675115-33675350	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.778	0	0	0	0	0	0	0	0	0
Oligodend	chr14:33788113-33788503	U	0	0	0	0.006	0.001	0	0.01	0.037	0	0	0	0.047	0	0.013	0	0.096	0	0	0	0.005	0	0	0	0.005	0.003	0	0.054	0.943	0	0.004	0.022	0.039	0	0.009	0	0.005	0	0	0.008	0
Liver-Hep	chr14:34758494-34759244	U	0	0	0	0	0.007	0	0.001	0.011	0	0.146	0.004	0	0	0.005	0	0.014	0	0	0.008	0	0	0	0.003	0.949	0	0	0	0	0	0.033	0.01	0.012	0.01	0.004	0	0.007	0	0	0.008	0
Liver-Hep	chr14:34759329-34759479	U	0.005	0	0	0	0.009	0	0	0	0	0	0	0	0	0.003	0	0.02	0	0	0.002	0	0	0	0	0.828	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0
Endothel	chr14:35413979-35414307	U	0.414	0.015	0	0	0.017	0	0	0	0	0	0.038	0.085	0.03	0.725	0	0.022	0.01	0.023	0.026	0.023	0.022	0	0.034	0.018	0.092	0.007	0.016	0.008	0.07	0.016	0	0.013	0.023	0.017	0.2	0	0.081	0	0.033	0.021
Lung-Ep-Bron	chr14:50594378-50594976	U	0	0	0	0	0.003	0	0.006	0.025	0.012	0	0	0	0	0	0	0.146	0	0	0	0.003	0	0.026	0.068	0.006	0.035	0.92	0.004	0.011	0	0	0	0	0	0	0	0	0	0.006	0	0
Gallbladder	chr14:51025062-51025344	U	0	0	0	0	0	0	0.001	0.023	0	0	0.037	0	0	0.002	0	0.057	0	1	0	0.003	0	0	0.023	0.003	0	0	0.003	0	0	0	0	0	0	0	0	0	0.009	0	0.009	0
Heart-Cardio	chr14:52010562-52011009	U	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0.017	0	0.042	0	0	0	0	0.96	0.013	0	0.009	0	0.007	0	0.036	0	0	0	0	0	0	0	0	0	0	0	0
Gastric-Ep	chr14:58509604-58510167	U	0	0	0	0	0	0	0	0	0	0	0.006	0	0	0	0	0.02	0	0	0.974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colon-Ep	chr14:61639491-61639511	U	0	0.015	0.006	0	0.003	0	0.003	0	0	0	0.923	0.014	0	0	0	0.198	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014	0	0	0.008	0	0	0.007	0
Prostate-Ep	chr14:61796823-61797264	U	0.057	0.015	0.018	0	0.007	0	0.01	0.111	0	0	0.015	0.037	0	0.017	0	0.273	0	0	0.016	0.014	0	0.053	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78	0.071	0.016	0.03	0
Gallbladder	chr14:63640551-63640655	U	0	0.006	0.007	0	0	0	0.002	0	0	0.01	0	0	0	0.003	0	0.03	0.009	0.875	0.002	0.005	0	0	0.004	0	0.006	0	0	0	0	0	0	0.024	0	0	0	0	0	0.005	0	0
Bone-Osteob	chr14:65203258-65203506	U	0.006	0	0.021	0.017	0.011	0.015	0.001	0.823	0	0	0	0	0	0.006	0	0.097	0.006	0	0	0	0	0	0	0.003	0	0	0	0	0	0.018	0.027	0	0	0	0	0	0.009	0.003	0.007	0
Smooth-Musc	chr14:70480679-70482024	U	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA
Blood-Mono+Macro	chr14:77518127-77518167	U	0.141	0	0.109	0.031	0.788	0	0	0.139	0	0	0	0.062	0.033	0.008	0	0.023	0	0	0	0.005	0.018	0	0.008	0.033	0	0	0.006	0.038	0.01	0	0	0	0	0	0	0	0.014	0	0.007	0
Pancreas-Acinar	chr14:81531387-81531836	U	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.02	0	0.037	0	0	0	0.002	0	0	0.003	0	0.006	0	0	0	0	0.991	0.015	0.023	0.014	0.031	0	0	0	0	0.007	0
Pancreas-Alpha	chr14:93188718-93189111	U	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0	0.05	0	0	0.008	0	0	0	0	0	0	0	0.007	0	0	0.007	0.94	0.148	0.034	0	0	0	0	0.03	0.007	0
Lung-Ep-Alveo	chr14:96324411-96324578	U	0	0	0	0	0.007	0	0	0	0	0	0	0	0	0	0	0.011	0	0	0.007	0	0	0	0	0	0.857	0.019	0	0	0	0	0	0	0	0	0	0	0	0	0.009	0
Head-Neck-Ep	chr14:98952964-98953180	U	0.186	0.3	0.044	0	0.013	0	0	0	0	0	0	0.2	0.188	0.028	0.2	0.291	0	0	0.036	0.963	0.056	0.256	0.01	0.037	0.119	0.322	0.009	0	0.415	0.111	0.03	0.067	0.051	0	0	0.034	0	0	0.298	0.061
Breast-Basal-Ep	chr14:99469991-99470382	U	0	0	0	0	0.003	0	0	0	0.831	0.012	0	0	0.027	0	0	0.085	0	0	0	0	0	0	0.011	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015	0	0	0
Blood-Mono+Macro	chr14:103190933-103191100	U	0.085	0.018	0.077	0.046	0.767	0	0.003	0.024	0	0	0	0.208	0	0.022	0	0.144	0	0	0.003	0	0.016	0.008	0	0.014	0	0	0.013	0.008	0	0.014	0	0	0	0	0	0	0.05	0	0.014	0
Breast-Basal-Ep	chr14:103706582-103706629	U	0	0	0	0	0.002	0	0	0	0.874	0.028	0	0	0	0.003	0	0.016	0	0	0	0.005	0	0	0.003	0	0	0	0.013	0	0	0	0.009	0	0	0	0	0.006	0	0	0.006	0
Endothel	chr14:103860162-103860281	U	0.413	0.023	0.025	0	0.023	0	0.014	0.2	0.043	0	0	0.4	0	0.66	0	0.293	0.017	0	0	0.012	0.012	0.194	0	0.035	0.034	0	0.006	0	0	0	0.016	0	0	0	0	0.027	0.161	0	0.077	0
Breast-Luminal-Ep	chr14:104715661-104716154	U	0.009	0.009	0	0	0	0.01	0.005	0.011	0.059	0.644	0.002	0.023	0.057	0.008	0	0.045	0	0.053	0.006	0.009	0.027	0.008	0.01	0.004	0.003	0.003	0	0.014	0.011	0.006	0.004	0	0.015	0	0	0.055	0.021	0.002	0.028	0
Breast-Basal-Ep	chr14:105453185-105453384	U	0	0	0	0	0	0	0	0	0.908	0	0	0	0	0.001	0	0	0	0	0	0.001	0.077	0	0.006	0.002	0	0.005	0.002	0	0.005	0	0	0	0	0	0	0	0	0	0	0
Blood-T	chr14:106200669-106200796	U	0.017	0.004	0.053	0.026	0.07	0.078	0.954	0	0.007	0.037	0.005	0.078	0.014	0.005	0	0.121	0	0	0.016	0.002	0.011	0.049	0.016	0.011	0	0.006	0.013	0	0	0.038	0.025	0.03	0.034	0.005	0	0.014	0.03	0.008	0.058	0
Smooth-Musc	chr15:21505870-21507225	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pancreas-Beta	chr15:28228045-28228367	U	0	0	0	0	0	0.005	0	0.013	0	0	0	0	0.013	0.002	0	0.023	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0.01	0.786	0.012	0	0	0	0	0	0	0
Ovary-Ep	chr15:30490981-30491624	U	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ovary-Ep	chr15:32516082-32516731	U	NA	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA
Eryth-prog	chr15:34654621-34654887	U	0	0	0.008	0	0.003	0.039	0.012	0	0	0	0	0.032	0	0.006	0	0.983	0	0	0.01	0	0.009	0.04	0	0.006	0	0	0	0	0.019	0	0	0	0.015	0	0	0	0	0.008	0.017	0
Pancreas-Acinar	chr15:34955275-34955674	U	0	0	0	0	0	0	0	0	0	0.031	0	0	0	0	0	0.075	0	0.2	0.009	0	0	0	0	0	0	0	0	0	0	0.942	0.028	0	0	0.051	0	0	0	0	0.016	0
Thyroid-Ep	chr15:40386318-40386998	U	0.03	0.034	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0.029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013	0.98
Liver-Hep	chr15:40666989-40667115	U	0	0	0.006	0	0	0	0.001	0	0	0	0.004	0	0	0.002	0	0.024	0	0	0	0	0.013	0	0	0.796	0	0.013	0.066	0.008	0	0	0	0	0	0	0	0	0	0	0	0.009
Colon-Ep	chr15:40701539-40702004	U	0	0	0	0	0.005	0	0.001	0	0.01	0	0.99	0.012	0	0	0	0.008	0	0	0.003	0.002	0	0	0.004	0.005	0.013	0.016	0	0	0	0.017	0	0.024	0	0	0	0.14	0	0.063	0	0
Liver-Hep	chr15:41257594-41257987	U	0	0	0	0	0.007	0	0	0	0	0	0	0	0	0.003	0	0.035	0	0	0.002	0.002	0	0.007	0	0.979	0	0	0	0	0	0	0	0	0	0	0	0	0.016	0	0	0
Liver-Hep	chr15:42648223-42648318	U	0.021	0.02	0.015	0.041	0.008	0.01	0.013	0	0.009	0	0	0	0.037	0.011	0	0.089	0.01	0.133	0.008	0.005	0	0	0.004	0.964	0.029	0	0.003	0	0.01	0.008	0.033	0	0	0	0	0.016	0	0	0.014	0
Skeletal-Musc	chr15:43273882-43274053	U	0	0	0	0	0.009	0	0	0	0	0	0	0.053	0	0.005	0	0.118	0	0	0.028	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.688	0.02	0.023	0
Heart-Cardio	chr15:43879006-43879832	U	0.004	0	0.003	0	0	0	0	0	0	0	0.002	0	0	0.001	0	0.012	0	0	0	0	0.875	0.004	0	0	0	0	0.005	0.013	0	0	0	0	0	0	0	0	0	0	0.008	0.004
Lung-Ep-Alveo	chr15:57333804-57334247	U	0	0.011	0	0	0.007	0	0.001	0	0	0.013	0	0.016	0	0.003	0.05	0.105	0	0	0	0.015	0.03	0.009	0	0	0.962	0.008	0	0	0.033	0	0	0	0	0	0	0.008	0	0	0	0
Blood-Granul	chr15:59121792-59122053	U	0	0.041	0.007	0.991	0.077	0	0.003	0	0	0.012	0.059	0	0	0.001	0.065	0.009	0.01	0	0.003	0.01	0	0	0	0.009	0	0.007	0.037	0	0	0.017	0	0	0	0	0	0	0.088	0.085	0	0
Gastric-Ep	chr15:66272463-66272725	U	0	0	0	0	0	0	0.006	0	0	0	0	0	0	0.003	0	0.119	0.009	0	0.952	0.005	0	0.016	0	0.005	0.005	0	0.003	0	0	0	0	0	0	0	0	0	0	0.018	0.006	0
Adipocytes	chr15:73696447-73696623	U	0.55	0.038	0	0	0	0	0	0	0	0	0	0	0	0.146	0.167	0.217	0	0	0	0.131	0	0.067	0.02	0	0	0	0	0	0	0	0	0	0	0	NA	0	0.222	0	0.176	0
Small-Int-Ep	chr15:76500950-76501025	U	0.01	0	0	0	0.002	0	0	0	0	0	0.004	0	0	0	0	0.089	0	0	0	0.003	0	0	0	0	0.006	0.009	0	0	0	0	0	0	0	0.016	0	0	0	0.902	0.005	0
Fallopian-Ep	chr15:76948147-76948932	U	0	0	0	0	0.015	0	0	0	0	0	0.025	0.111	0	0	0	0.059	0.87	0	0	0.041	0	0	0	0	0	0.05	0	0	0.158	0.045	0	0.053	0	0.051	0	0	0	0	0	0
Bladder-Ep	chr15:77156307-77156646	U	0	0.87	0.014	0	0.001	0.01	0.01	0	0	0	0.122	0.03	0	0.001	0	0.011	0	0.25	0.152	0.045	0.004	0.004	0.015	0	0.008	0.152	0.004	0	0.079	0.004	0	0	0	0	0	0.166	0	0.03	0	0.01
Colon-Ep	chr15:84362493-84363488	U	NA	NA	0	NA	0.04	0	NA	NA	0	NA	0.968	NA	NA	0	NA	NA	0	NA	0.062	0	0	0	0	0	NA	0.333	0	0	0	0	0	0	0	0	NA	0	0	1	0	0
Eryth-prog	chr15:84617296-84617393	U	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.916	0	0	0	0.003	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0.019	0	0.008	0
Prostate-Ep	chr15:88042431-88042620	U	0	0.114	0.008	0	0.006	0.012	0	0	0	0	0.008	0.038	0	0.016	0	0.2	0	0.167	0.012	0.003	0	0.211	0.004	0.026	0	0	0.019	0	0.013	0.081	0.012	0.012	0	0.01	0	0.73	0	0.061	0.131	0
Bone-Osteob	chr15:88695369-88695399	U	0.021	0.01	0.018	0.047	0.006	0	0.026	0.935	0.012	0.089	0.011	0.161	0.333	0.036	0	0.187	0	0.071	0.006	0.006	0	0.024	0	0	0.008	0	0	0	0	0.009	0.032	0	0.016	0.01	0	0.017	0.051	0.014	0.058	0
Pancreas-Acinar	chr15:90227865-90228038	U	0.023	0	0	0	0	0	0	0	0	0	0.004	0	0	0.001	0	0	0	0	0	0	0.029	0	0	0.004	0	0	0.003	0.008	0	0.963	0	0	0	0	0	0	0.036	0	0	0
Pancreas-Duct	chr15:90297842-90298091	U	0	0	0	0	0	0	0.008	0.5	0	0	0	0	0	0.009	0	0.103	0	0	0	0	0	0	0	0	0	0	0	0	0.042	0.133	0	0.067	0	0.588	0	0	0	0	0	0
Blood-B	chr15:90595485-90595714	U	0	0.006	0.948	0	0.071	0	0.007	0	0.015	0	0	0.278	0	0.026	0	0	0	0	0	0.004	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Liver-Hep	chr15:90651466-90651603	U	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0.082	0	0	0.007	0.004	0	0	0	0.932	0	0	0	0	0	0.007	0	0	0	0	0	0	0	0	0	0
Skeletal-Musc	chr15:98433985-98434054	U	0.115	0.024	0	0	0.003	0	0.003	0.091	0.018	0.011	0	0.012	0.111	0.12	0.05	0.193	0	0	0.008	0.013	0	0.08	0.01	0	0.012	0.054	0.029	0.075	0	0	0	0	0	0	0	0	0.681	0	0.088	0.009
Eryth-prog	chr15:98717491-98717661	U	0	0	0	0	0	0	0	0	0.015	0	0	0	0	0	0	1	0	0	0	0.004	0	0	0	0.035	0	0	0.051	0	0	0.01	0	0	0	0	0	0	0	0	0.008	0
Eryth-prog	chr16:399350-399449	U	0	0	0	0	0.007	0.06	0.004	0.033	0.014	0	0	0	0	0	0.031	1	0	0	0.007	0.01	0	0	0	0	0.007	0.008	0.008	0	0	0.015	0	0	0	0	0	0	0	0.007	0	0
Eryth-prog	chr16:399680-399814	U	0	0	0	0	0	0	0	0.034	0	0	0	0	0	0.002	0	0.978	0	0	0.004	0.024	0	0.026	0.005	0	0.009	0.011	0.005	0	0	0	0	0.016	0	0	0	0	0.045	0	0.02	0
Eryth-prog	chr16:516478-516643	U	0.006	0	0	0.008	0.002	0.018	0.001	0	0	0.009	0	0	0	0.006	0	0.98	0.018	0	0.004	0.004	0.006	0	0	0.003	0	0	0.011	0.012	0	0.006	0	0	0.02	0	0	0.006	0.01	0.004	0	0
Pancreas-Acinar	chr16:580414-580879	U	0	0	0	0	0	0	0.001	0.014	0	0	0	0	0.024	0	0	0.003	0	0	0.003	0	0	0.008	0	0	0	0	0	0	0	0.934	0	0.005	0.005	0.022	0	0	0	0	0	0
Pancreas-Acinar	chr16:580925-581744	U	0.002	0.001	0	0	0.001	0.002	0.001	0	0	0.002	0	0.003	0	0.003	0.007	0.003	0	0	0.001	0.001	0.003	0.006	0.002	0	0.001	0.003	0.002	0	0.002	0.809	0.011	0	0.005	0.019	0	0	0	0.003	0.005	0
Lung-Ep-Alveo	chr16:628028-628174	U	0.006	0	0	0	0.005	0	0.001	0	0	0	0	0.012	0	0.003	0	0.034	0	0.025	0	0.012	0	0	0.015	0	0.937	0.063	0.013	0	0	0	0	0	0	0	0	0	0.053	0	0	0.06
Heart-Fibro	chr16:890791-891095	U	0.004	0.004	0.01	0	0.005	0.007	0.012	0.035	0	0	0.003	0.01	0	0.004	0.048	0.115	0	0	0	0.015	0.03	0.698	0	0	0	0	0	0.006	0	0.005	0.014	0	0	0	0	0.01	0.011	0	0.061	0
Endothel	chr16:1512313-1512457	U	0.213	0	0.007	0.029	0.082	0.01	0.001	0.026	0	0	0	0.108	0.19	0.729	0	0.05	0.017	0	0	0.014	0.006	0.01	0.02	0.018	0	0.006	0.147	0.007	0	0.006	0	0.01	0.019	0	0	0.005	0.159	0	0.055	0
Skeletal-Musc	chr16:1955208-1955337	U	0	0	0.036	0	0	0	0.003	0.067	0	0	0.007	0.024	0	0.008	0	0.041	0	0	0	0	0	0	0.007	0	0	0.014	0	0	0	0	0	0	0	0	0	0	0.647	0	0.011	0
Neuron	chr16:2101612-2101983	U	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0.014	0	0	0	0.003	0	0	0	0	0	0	0.756	0.025	0	0	0	0	0	0	0	0	0	0	0.008	0
Thyroid-Ep	chr16:2232534-2233054	U	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.005	0.022	0.026	0	0	0	0	0	0	0	0.853
Megakaryocytes	chr16:3138374-3138510	U	0	0	0.016	0.018	0.033	0.011	0.033	0.083	0.016	0	0	0.012	0	0.011	0	0.044	0	0	0	0.005	0	0	0.02	0	0	0	0	0.008	0.019	0	0	0	0	0.009	1	0	0	0	0.021	0
Pancreas-Alpha	chr16:3745171-3745662	U	0	0	0	0.004	0.002	0	0	0	0	0.005	0	0	0.013	0.008	0.013	0	0	0	0	0.001	0.017	0.004	0	0	0	0	0.02	0	0	0	0.5	0.017	0.012	0	0	0	0	0.003	0.003	0
Heart-Cardio	chr16:3765166-3765348	U	0	0	0	0	0	0	0	0	0	0	0.005	0	0	0	0	0.005	0	0	0	0	0.816	0.006	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oligodend	chr16:4471269-4471390	U	0	0	0	0	0	0	0	0	0	0	0	0.074	0	0.001	0	0.07	0	0	0.004	0	0	0.014	0	0	0	0	0.03	0.903	0	0	0	0	0	0	0	0	0	0	0	0
Kidney-Ep	chr16:12515601-12515867	U	0.027	0	0	0	0.02	0	0	0	0	0	0	0	0.106	0.004	0.019	0.11	0.129	0	0	0.002	0.005	0.011	0.928	0.003	0	0	0.032	0.005	0	0	0	0	0	0	0	0.005	0.032	0	0.027	0.051
Breast-Basal-Ep	chr16:15678218-15678512	U	0	0	0	0	0	0	0	0	0.889	0.031	0	0	0	0	0	0.014	0	0	0	0.006	0	0	0	0.004	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0
