target	hg19	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Bone-Osteob	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Colon-Fibro	Dermal-Fibro	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gallbladder	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
Fallopian-Ep	chr12:6617315-6617417	U	0	0	0	0	0.007	0	0	0	0.107	0.015	0.005	0	0	0.002	0.15	0.009	0.66	0	0.014	0.003	0	0	0.065	0	0	0	0	0	0.02	0	0	0	0	0.021	0	0	0	0	0	0
Small-Int-Ep	chr12:6654337-6654781	U	0	0.035	0	0	0.001	0	0	0	0	0	0.006	0	0	0.002	0	0.062	0	0	0.006	0.002	0.013	0	0	0	0	0	0.009	0	0	0	0	0	0	0	0.091	0.006	0	0.59	0	0.006
Blood-Granul	chr12:6705822-6705999	U	0.017	0	0	0.816	0.056	0	0	0	0.008	0	0.003	0	0	0.001	0	0.015	0	0	0	0	0.007	0	0.003	0.006	0.006	0	0	0	0.007	0	0	0	0	0	0	0	0.145	0	0	0
Blood-Granul	chr12:6790100-6790430	U	0.009	0	0	0.665	0.038	0	0	0	0.007	0	0	0.01	0	0.007	0.026	0.013	0	0	0	0	0	0	0	0.007	0	0	0.005	0	0.014	0	0	0	0	0	0	0	0.104	0	0	0
Breast-Basal-Ep	chr12:7048137-7048222	U	0.011	0	0	0	0	0	0	0	0.847	0.053	0	0	0	0.003	0.286	0.036	0	0	0	0.012	0	0	0	0	0	0	0.032	0	0	0	0	0	0	0	0	0	0	0	0.01	0
Kidney-Ep	chr12:7121904-7122192	U	0	0	0	0	0	0	0	0	0	0	0.002	0	0.017	0.005	0.012	0.008	0	0	0.001	0	0	0	0.734	0	0.007	0	0.105	0	0.021	0	0	0	0	0	0	0	0.072	0.003	0.008	0
Liver-Hep	chr12:7169284-7169530	U	0	0	0	0	0.003	0	0.004	0	0	0	0	0.026	0	0.002	0	0.08	0	0	0	0.003	0	0	0.004	0.961	0	0	0	0	0	0.015	0	0	0	0	0	0	0	0	0.007	0.011
Liver-Hep	chr12:7178806-7179396	U	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0.167	0	0	0	0	0	0	0.105	1	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
Blood-Mono+Macro	chr12:7828495-7828675	U	0.065	0.009	0.243	0.549	0.6	0.038	0.03	0	0	0	0.036	0.148	0	0.021	0.053	0.297	0	0	0	0.003	0	0.088	0	0.023	0	0	0.008	0.013	0.014	0.012	0.014	0	0.018	0	0.125	0	0.073	0.022	0.123	0
Lung-Ep-Alveo	chr12:8133880-8134122	U	0	0	0	0	0.003	0	0.002	0	0	0.013	0	0	0	0	0	0.122	0	0	0	0.003	0.037	0	0	0.01	0.752	0.019	0.009	0	0	0.01	0.048	0	0	0	0	0	0	0.007	0.014	0.031
Blood-Granul	chr12:8280663-8281227	U	0.01	0	0.007	0.944	0.039	0.011	0.003	0	0.009	0.029	0.014	0.014	0	0.003	0	0.106	0	0	0.003	0.002	0.023	0	0	0	0.006	0	0.002	0	0	0.007	0	0.01	0	0	0.091	0.007	0.227	0.005	0.005	0.009
Pancreas-Acinar	chr12:8370881-8371049	U	0	0	0.014	0	0	0	0.005	0.029	0	0	0	0	0.021	0.003	0	0.155	0	0	0.017	0	0	0.044	0	0	0	0	0	0	0	0.981	0.008	0	0	0.211	0	0	0	0	0.066	0
Pancreas-Acinar	chr12:8371595-8371733	U	0.026	0.005	0.009	0	0.005	0.024	0.014	0	0	0	0.003	0.019	0	0.008	0	0.152	0.005	0	0.02	0.003	0.014	0.043	0.042	0.045	0.021	0.035	0	0	0	0.976	0.022	0.034	0.012	0.164	0	0	0.012	0.01	0.05	0.025
Blood-T	chr12:8465441-8465562	U	0.065	0	0.141	0.127	0.175	0.278	0.778	0.032	0	0	0	0.082	0.038	0.017	0	0.299	0	0	0	0	0	0.196	0.005	0.007	0	0	0.017	0	0	0.009	0	0	0	0	0.667	0.009	0	0.009	0.211	0
Heart-Fibro	chr12:8562937-8563518	U	NA	NA	0	0	0	0.188	0.148	NA	NA	NA	NA	NA	NA	0	NA	0.394	NA	NA	NA	0.077	NA	0.585	NA	NA	NA	0.04	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0
Fallopian-Ep	chr12:8828813-8829136	U	NA	0.111	0.25	0	0	NA	0	0	0	0	0.222	NA	NA	0	0	0.333	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0.1	0	0	0	NA	0	NA	0	0	0
Bone-Osteob	chr12:8836026-8836596	U	0	0	0	0	0	0.011	0.002	0.737	0	0.022	0.014	0.018	0	0	0	0.017	0	0	0.003	0	0	0	0	0.033	0.139	0	0	0	0.075	0.046	0.031	0	0	0	0	0	0	0	0.006	0
Small-Int-Ep	chr12:9695085-9695225	U	0	0.027	0	0	0	0	0.004	0	0	0	0	NA	0	0	NA	0.114	0	NA	0	0	0.019	0.167	0.013	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0.975	0.035	0
Blood-NK	chr12:9756809-9758222	U	0.125	0	0	0	0.014	0.97	0.091	0	0.025	0	0	0.033	0.308	0.002	0.029	0.087	0.012	0	0	0.006	0	0.028	0	0	0	0	0	0	0	0	0	0	0.013	0	0	0	0.038	0	0.059	0
Blood-NK	chr12:9795269-9795804	U	0	0.004	0.199	0	0.031	0.913	0.169	0.014	0.011	0	0	0.31	0	0.022	0.02	0.093	0	0	0.003	0.005	0	0.022	0	0.003	0	0	0.002	0.009	0	0.004	0	0.025	0.007	0	0	0	0.008	0	0.029	0
Blood-T	chr12:9823606-9824116	U	0.02	0	0.583	0	0.079	0.195	0.951	0	0	0	0	0.26	0	0.029	0	0.017	0	0	0	0.002	0.016	0	0	0.003	0	0	0.002	0	0	0	0	0	0	0	0.167	0	0.009	0	0.005	0
Blood-T	chr12:9824371-9825717	U	0	0.5	0.4	0	0	0.75	1	0	0	0	0	0.25	0	0	0	0.333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blood-T	chr12:9826924-9828082	U	0.02	0	0.413	0	0.057	0.173	0.923	0	0	0	0.003	0.087	0	0.017	0	0.037	0	0	0	0.002	0.012	0	0.005	0.009	0	0.005	0	0.005	0	0	0	0	0.009	0	0	0	0.019	0.004	0	0
Blood-T	chr12:9830225-9830765	U	0	0	0	0	0.045	0.184	0.943	0	0	0.059	0.009	0.12	0	0.005	0	0.065	0	0	0	0.014	0	0.015	0	0	0.011	0	0	0	0	0	0	0	0	0.034	0	0	0	0	0.023	0
Blood-NK	chr12:9967192-9967348	U	0.018	0	0.019	0.048	0.038	0.761	0.047	0	0	0	0.044	0.107	0	0.006	0	0.16	0	0	0.018	0.005	0.017	0	0.007	0.034	0.026	0.015	0	0	0	0.024	0	0	0	0.016	0	0.043	0	0	0	0.021
Blood-NK	chr12:9979454-9980825	U	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
Blood-NK	chr12:9983597-9983990	U	0	0.011	0	0.013	0.01	0.927	0.055	0	0	0	0	0.038	0	0.002	0	0.11	0	0	0.004	0	0	0.011	0.048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009	0.029	0
Blood-Mono+Macro	chr12:10273416-10273634	U	0.022	0.009	0	0	0.772	0	0	0	0	0	0	0	0	0	0.04	0.071	0	0	0	0.003	0.01	0.012	0	0.005	0.015	0	0	0	0	0.009	0	0	0	0	0	0	0	0.015	0	0
Colon-Ep	chr12:10803321-10803465	U	0	0	0.006	0	0.007	0	0.004	0	0	0	0.987	0.043	0	0.001	0	0.062	0	0	0	0.002	0	0	0	0.004	0	0	0	0	0	0.014	0.009	0	0	0	0	0	0	0.159	0.011	0
Eryth-prog	chr12:10854582-10854720	U	0	0.013	0	0	0	0	0	0	0.007	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0.009	0	0	0	0.429	0.129	0	0	0.006	0
Bladder-Ep	chr12:11795761-11796562	U	0.079	0.924	0	0	0.003	0	0	0.4	0	0.027	0	0	0	0	0	0.101	0	0	0	0	0	0.019	0	0	0	0	0	0	0	0	0	0	0	0	0	0.331	0.015	0	0.013	0
Blood-Granul	chr12:11819580-11819761	U	0	0	0.009	0.966	0.206	0.013	0.002	0	0	0	0	0	0	0.012	0	0.093	0	0	0	0.003	0	0	0	0.006	0.016	0	0.059	0.026	0	0	0	0	0	0	0.143	0.008	0.25	0	0.008	0.011
Breast-Luminal-Ep	chr12:11842316-11842884	U	0.333	0	0.375	0	0.056	0	0	0.2	0	1	0	0	0.5	0.103	0	0	0	0	0	0.105	0	0	0	0	0	0	0	0.1	0	0.091	0	0	0	0.125	0	0.455	0	0	0	0
Blood-Granul	chr12:11971272-11971575	U	0	0	0	0.861	0.017	0	0.002	0	0	0	0	0	0	0	0	0.031	0	0	0.003	0.019	0	0	0	0	0	0	0	0	0	0.015	0	0	0	0	0	0	0.101	0.006	0	0
Breast-Basal-Ep	chr12:12387113-12387379	U	0	0	0	0	0	0	0.001	0	0.644	0.006	0	0.023	0	0	0	0.06	0	0	0	0.004	0	0	0	0	0.071	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0
Oligodend	chr12:12397259-12397688	U	0	0.004	0.014	0	0.004	0	0.006	0	0	0	0	0.154	0	0.006	0.014	0.122	0	0	0.001	0	0	0.004	0	0	0	0	0.037	0.977	0	0	0	0	0	0	0	0	0.007	0	0.003	0
Head-Neck-Ep	chr12:12438005-12438128	U	0	0.137	0	0	0.006	0	0.008	0.036	0	0	0	0.043	0	0.002	0.179	0.207	0	0	0.004	0.358	0	0	0.005	0	0.009	0.13	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0
Blood-Granul	chr12:12513079-12513282	U	0	0	0.008	1	0.107	0.01	0.002	0	0	0	0	0.014	0	0.002	0	0.024	0	0	0	0.003	0	0	0.004	0.005	0	0	0.107	0	0	0	0	0	0	0	0	0	0.181	0	0	0
Adipocytes	chr12:13353280-13353801	U	0.775	0	0.023	0.02	0.024	0	0.011	0.179	0.057	0	0.02	0.143	0.308	0.245	0.938	0.24	0	0	0	0.179	0.02	0.25	0.076	0.011	0	0	0	0	0	0.046	0	0	0	0	0	0	0.136	0	0.099	0
Dermal-Fibro	chr12:13966164-13966589	U	0	0	0	0	0	0	0.171	0.5	0	0	0	0	1	0.102	NA	0.167	0	0	0	0	0	0.2	0	0.059	0	0	0.091	0	0	0	0	0	0	0	0	0.111	0	0	0.429	0
Blood-Mono+Macro	chr12:14405611-14405731	U	0.149	0	0.065	0	0.78	0	0	0	0	0	0	0.058	0	0.002	0	0.053	0	0	0	0	0.011	0	0.009	0.02	0	0	0.013	0.055	0	0	0	0	0	0	0	0	0.022	0	0	0
Dermal-Fibro	chr12:14819230-14819535	U	0.464	0.011	0.005	0	0	0.008	0.002	0.021	0.007	0	0	0	0.689	0.017	0	0.105	0	0	0	0.004	0	0.013	0	0.003	0	0	0.035	0.006	0.019	0	0	0	0	0	0	0	0.056	0	0.147	0
Breast-Luminal-Ep	chr12:15035461-15036335	U	0.2	0	0	0	0	0	0	0	0	0.929	0	0	0	0.106	0	0.2	0	0	0.022	0	0	0.059	0.033	0	0	0	0.054	0	0	0	0	0	0	0	0.333	0	0.083	0	0.167	0
Pancreas-Acinar	chr12:15088754-15089317	U	0	0.121	0	0	0	0	0	0	0	0	0	0	0	0.008	0	0.217	0	0	0	0	0	0.037	0	0	0.029	0.071	0.116	0	0	0.854	0	0	0	0.029	NA	0.074	0	0.022	0.083	0
Pancreas-Acinar	chr12:15089652-15090146	U	NA	NA	0	NA	0	0	0	NA	NA	0	NA	NA	NA	0	NA	0	NA	0	NA	0	NA	NA	0	NA	0	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0	0	NA
Blood-Granul	chr12:15135059-15135400	U	0	0	0	0.731	0.097	0	0	0	0	0	0.004	0	0	0	0	0.065	0	0	0.002	0.004	0	0.009	0	0.012	0.005	0	0	0	0	0.008	0	0	0.01	0	0	0	0.179	0.006	0.011	0
Heart-Fibro	chr12:15236157-15236350	U	0	0.011	0.045	0	0	0	0.007	0	0	0	0.007	0.036	0.053	0.03	0	0.238	0	0	0.011	0.026	0.253	0.89	0	0.064	0	0	0.027	0.516	0	0.118	0	0.018	0.064	0	0	0.014	0	0	0.2	0
Breast-Luminal-Ep	chr12:15368653-15368873	U	0	0	0.005	0	0.004	0.016	0.01	0	0.025	0.629	0	0.037	0	0.001	0.029	0.281	0.008	0	0	0.011	0	0.013	0	0.018	0	0	0.016	0	0	0.005	0	0	0	0	0	0	0	0.004	0.021	0
Lung-Ep-Bron	chr12:16917346-16917592	U	0	0.036	0	0	0.014	0	0	0	0	0	0	0	0.333	0.099	0	0.2	0.062	0	0	0.066	0.033	0.125	0	0	0.188	0.955	0	0	0.267	0.04	0.067	0	0.111	0.095	0	0.263	0.429	0	0.182	0
Prostate-Ep	chr12:17602153-17602765	U	0	0.4	0	0	0	0	0.029	0	0.286	0.25	0	0.333	0.25	0.032	0	0.667	0	0	0	0.043	0.2	0.4	0	0.077	0	0	0	0	0.333	0	0	0	0	0	0	0.909	0	0	0.167	0
Bone-Osteob	chr12:18868524-18868939	U	0	0.4	0.25	0	0	0.5	0.105	1	0	0	0	NA	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0.143	0	0	0	0	0	NA	0	NA	0	0	0	0	NA
Endothel	chr12:19104640-19104983	U	1	0	0	0	0	0	0	NA	NA	NA	0	1	0	0.944	NA	NA	0	0	0	0	0.333	0	0	0	NA	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0
Bone-Osteob	chr12:19390455-19391880	U	NA	0	0	NA	0	0	0	NA	0	0	NA	NA	NA	0	NA	1	NA	NA	0	0	NA	0	0	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0
Pancreas-Beta	chr12:19443624-19443759	U	0.01	0.006	0	0	0	0	0	0	0	0.034	0	0.033	0	0.008	0	0.089	0	0	0	0	0.201	0.008	0.064	0	0	0	0.056	0	0	0.014	0.295	1	0.157	0	0	0.07	0	0.01	0.116	0
Gallbladder	chr12:19476066-19476580	U	0	0.006	0.005	0	0.004	0	0.002	0	0	0	0	0.01	0	0	0	0.12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bone-Osteob	chr12:19588892-19589286	U	0.026	0.091	0	0.022	0	0.05	0.007	0.926	0	0	0	0.027	0	0.025	0	0.07	0	0	0.024	0	0.02	0.062	0	0	0	0	0	0.015	0.032	0	0	0	0	0	0	0	0	0	0.012	0
Breast-Basal-Ep	chr12:19794155-19794500	U	0	0	0	0	0.014	0	0	0.375	0.926	0.143	0	0	0	0.124	0	0.333	0.217	0	0	0.01	0.05	0.118	0.015	0	0	0	0	0	0.053	0	0	0	0.04	0	0	0	0.333	0	0.074	0
Head-Neck-Ep	chr12:21635146-21635721	U	NA	NA	NA	0	0	NA	0	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	0	1	NA	NA	0	NA	NA	NA	NA	NA	0	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA
Small-Int-Ep	chr12:22753117-22753663	U	0	0	0	0	0	0	0	0	NA	0	0	0	NA	0	0	0.333	0.167	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	1	0.5	0
Liver-Hep	chr12:24629266-24629619	U	0.056	0	0.032	0	0.012	0	0.014	0.2	0	0	0.016	0.067	0.25	0.023	0	0.24	0	0	0.023	0.011	0	0	0.028	0.981	0.074	0	0	0	0	0.114	0.04	0	0.043	0.04	0	0	0	0.029	0.135	0
Skeletal-Musc	chr12:24901528-24901638	U	0.093	0.014	0	0	0	0	0.001	0.295	0	0	0.004	0	0.03	0.036	0	0.088	0.009	0	0.003	0.014	0.029	0.085	0.026	0	0.068	0.007	0.033	0.108	0	0.024	0.011	0.079	0.012	0.038	0	0.014	0.44	0	0.023	0
Pancreas-Acinar	chr12:25034696-25035755	U	0	0.009	0	0	0	0.024	0.002	0	0	0	0.005	0	0	0.009	0	0.117	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0.703	0	0	0	0.034	0	0	0	0	0	0
Blood-Mono+Macro	chr12:25120044-25120203	U	0.058	0.008	0.042	0	0.824	0	0	0	0	0	0	0.018	0	0.003	0	0.133	0	0	0.003	0.005	0.009	0	0.007	0.019	0	0	0.003	0.03	0	0	0	0.011	0.014	0	0	0	0	0	0.007	0
Fallopian-Ep	chr12:26280417-26281061	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Blood-Mono+Macro	chr12:26513019-26513305	U	0.144	0	0.206	0.079	0.852	0.069	0.003	0	0.007	0	0	0.138	0	0.029	0	0.142	0	0	0	0.016	0.007	0.026	0.003	0.019	0	0	0.038	0.007	0	0	0.022	0	0	0	0	0	0.032	0	0.006	0
Blood-T	chr12:27654980-27655356	U	0	0	0	0.043	0.023	0.455	0.872	0.286	0	0	0	0.077	0	0.008	0	0.2	0	0	0	0	0	0	0.015	0	0.026	0	0	0	0	0.037	0	0	0	0	0	0	0	0	0.038	0
Dermal-Fibro	chr12:29543061-29543199	U	0.16	0.016	0.033	0.011	0.055	0.021	0.023	0.048	0.019	0.023	0	0.106	0.423	0.059	0	0.15	0.022	0	0.019	0	0.025	0.072	0	0.005	0	0	0.003	0	0	0.007	0	0	0	0	0	0	0.081	0.025	0.021	0
Heart-Fibro	chr12:30213224-30213827	U	0	0.007	0.008	0.011	0	0	0.002	0	0.01	0.013	0.005	0	0	0.007	0	0.182	0.01	0.048	0.055	0	0.187	0.734	0	0.012	0	0	0.043	0	0	0.033	0.061	0.033	0.042	0.055	0.083	0	0	0.013	0.042	0
Blood-NK	chr12:31456359-31456881	U	0	0.017	0.036	0.036	0.008	0.81	0.058	0	0	0	0	0	0	0.013	0	0.303	0	0	0	0	0.129	0	0.012	0	0	0	0.022	0	0.031	0	0	0	0	0	0	0	0	0	0.022	0
Prostate-Ep	chr12:31624662-31625071	U	0	0.367	0.006	0	0.005	0.035	0.038	0	0.141	0.2	0.008	0.011	0	0	0.04	0.13	0	0	0	0.079	0	0	0.06	0	0.305	0.2	0.003	0	0	0	0	0.038	0	0	0	0.929	0	0	0.257	0.022
Head-Neck-Ep	chr12:31831608-31832041	U	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	0	0	NA	NA	NA	0
Pancreas-Duct	chr12:32126773-32127692	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.019	0.112	0.557	0	0	0	0	0.002	0	0	0	0	0	0	0.014	0.102	0.067	0.242	0.695	0	0	0	0	0	0
Eryth-prog	chr12:32153221-32153793	U	0	0	0	0	0.002	0	0.002	0	0	0	0	0.007	0	0	0.019	0.478	0	0	0	0.005	0	0	0.009	0	0	0.009	0	0	0	0.004	0	0	0	0.005	0	0	0	0	0.008	0
Gastric-Ep	chr12:32651756-32651898	U	0	0	0	0	0.005	0.022	0.027	0.273	0	0	0.027	0.025	0	0.003	0	0.115	0	0	0.996	0.008	0	0	0	0	0	0	0	0	0	0.144	0	0	0	0	0	0	0	0.012	0.045	0
Blood-Granul	chr12:32740571-32741585	U	0.014	0	0	1	0.038	0	0.006	0.1	0	0	0.011	0	0	0	0	0.136	0	0	0.003	0.006	0	0.042	0.008	0.006	0	0.009	0	0	0	0	0	0	0	0	0	0	0.146	0	0	0
Smooth-Musc	chr12:39619746-39620670	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lung-Ep-Bron	chr12:39751580-39751899	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085	0	0	0	0.16	0	0	0.018	0	0	0.859	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pancreas-Delta	chr12:39776714-39777495	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Prostate-Ep	chr12:40171398-40171533	U	0	0.327	0	0	0	0	0.003	0.028	0	0	0	0	0	0.003	0	0.164	0	0	0	0.032	0	0.007	0	0.15	0.012	0.009	0.003	0	0	0	0	0	0	0	0	0.83	0.022	0	0.014	0
Neuron	chr12:41087794-41088289	U	0.137	0	0	0	0	0	0.004	0.071	0.007	0.021	0.004	0	0.075	0.007	0.021	0.097	0	0	0.005	0.002	0	0.019	0	0.003	0	0.006	0.815	0.129	0	0.028	0.17	0.148	0.038	0	0	0	0.011	0	0.022	0
Breast-Luminal-Ep	chr12:41715048-41715676	U	0	0.25	0.022	0	0.008	0	0.07	0.818	0.043	0.882	0.011	0.091	0	0	0.333	0.286	0	0	0.01	0.014	0	0.118	0.037	0.026	0	0.047	0	0.026	0.5	0.14	0	0.034	0	0.04	0	0.082	0	0.086	0.212	0
Megakaryocytes	chr12:42811772-42812063	U	0.038	0.005	0	0	0.004	0	0	0	0	0	0	0	0	0.142	0	0.065	0	0.304	0	0.002	0.028	0.18	0.016	0.292	0	0	0	0	0.152	0	0	0	0	0	0.75	0.006	0	0	0.023	0
Pancreas-Delta	chr12:43607753-43608287	U	0	0.014	0.021	0.021	0.021	0	0.067	0.05	0	0	0.027	0.356	0.294	0.032	0	0.407	0	0	0	0.021	0	0.315	0	0.125	0.013	0	0.276	0	0	0.029	0.1	0.225	0.636	0	0	0.024	0.587	0	0.174	0
Prostate-Ep	chr12:45526093-45526272	U	0.062	0.009	0.018	0	0.021	0.034	0.043	0.312	0	0	0.144	0.036	0	0.026	0	0.172	0	0.269	0.037	0.02	0.009	0.073	0	0.006	0.008	0	0.003	0	0	0.016	0.138	0	0.016	0	0.083	0.57	0.015	0.015	0.087	0
Pancreas-Delta	chr12:46352966-46353303	U	0	0.014	0	0	0	0	0	0.125	0.028	0	0	0.032	0.154	0.028	0	0.069	0	0	0.017	0.014	0.083	0.024	0.01	0	0.056	0	0.132	0	0	0	0	0.103	0.543	0	0	0	0	0.023	0	0.026
Head-Neck-Ep	chr12:46558467-46559355	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333	0.25	0	0	0	0.71	0	0	0	0	0	0.111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dermal-Fibro	chr12:46965229-46965471	U	0.353	0	0.022	0	0	0.038	0.004	0.294	0.026	0.034	0.011	0.318	0.833	0.004	0	0.283	0	0	0	0.032	0	0	0.126	0	0	0.019	0.061	0.091	0.06	0	0.105	0.026	0	0	0	0.086	0	0	0.266	0
Skeletal-Musc	chr12:47086666-47086941	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
Dermal-Fibro	chr12:47298922-47298958	U	0.357	0	0	0	0.004	0	0.007	0	0.03	0.016	0	0	0.889	0.028	0.056	0.155	0	0	0.004	0.036	0	0	0.018	0	0.011	0.011	0.004	0	0	0	0	0	0	0	0	0	0	0	0.009	0.03
Blood-T	chr12:47605685-47606095	U	0	0	0	0	0.055	0.077	0.676	0	0	0	0	0.08	0	0	0	0.053	0	0	0	0.007	0	0	0	0.013	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blood-T	chr12:47606942-47607929	U	0	0	0	0	0.053	0	0.762	0	0	0	0	0.2	0	0	0	0.333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0.333	0	0.222	0
Heart-Fibro	chr12:47675916-47676441	U	0.188	0	0	0	0	0	0	0.167	0	0	0	0	0	0.051	0	0.033	0	0	0	0	0	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138	0
Eryth-prog	chr12:48227441-48228168	U	0.006	0	0.014	0.007	0.006	0.307	0.048	0	0	0	0	0.008	0	0	0	0.844	0	0	0.001	0.001	0	0.003	0	0	0	0	0	0	0.003	0.024	0	0	0	0	0.176	0	0.004	0	0.002	0
Blood-NK	chr12:48334658-48335061	U	0.014	0	0.009	0	0.039	0.625	0.046	0	0	0	0	0.034	0	0	0	0.225	0	0	0	0.003	0.012	0.041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Small-Int-Ep	chr12:48421664-48421820	U	0.006	0	0	0	0.006	0	0.001	0.059	0	0	0.13	0	0	0	0	0.173	0	0	0	0.002	0	0.007	0	0	0	0	0.017	0	0	0.005	0	0	0	0	0	0.006	0	0.902	0.015	0
Head-Neck-Ep	chr12:48881824-48882301	U	0	0.02	0	0	0	0	0.004	0	0	0	0	0	0.1	0.054	0.667	0.171	0	0	0.02	0.958	0	0.163	0	0.103	0	0.667	0.025	0	0	0.083	0.059	0	0	0.029	0	0.041	0.174	0.018	0.233	0.054
Heart-Cardio	chr12:49171898-49172376	U	0.018	0	0	0	0	0	0.002	0	0.02	0.039	0.004	0.013	0.029	0	0.029	0.049	0	0.095	0.02	0.005	0.975	0.008	0.004	0	0.006	0.008	0.009	0	0	0	0.01	0.013	0.016	0.009	0	0.008	0.088	0.006	0.013	0
Blood-NK	chr12:49327432-49327620	U	0.009	0	0	0	0.028	0.956	0.297	0	0	0	0	0.012	0	0.004	0	0.133	0	0	0	0.005	0	0	0	0.008	0	0	0.017	0	0	0	0	0	0	0	0	0	0.039	0	0.005	0
Blood-B	chr12:49554512-49555120	U	0	0	0.948	0	0.024	0	0.004	0	0	0	0.017	0.242	0	0.02	0	0.078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gallbladder	chr12:49742601-49743197	U	0	0	0	0	0.004	0	0.003	0	0	0	0	0	0	0.001	0	0.106	0	0.889	0.002	0	0	0.007	0.036	0.117	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035	0	0
Gallbladder	chr12:49909528-49910076	U	0	0.005	0	0	0.01	0	0	0	0	0	0	0	0	0.001	0	0.066	0	0.976	0	0.002	0	0	0.017	0	0	0	0	0	0	0	0	0	0.01	0.009	0	0	0.011	0	0.005	0
Endothel	chr12:50040684-50040780	U	0.408	0	0	0	0.013	0	0.002	0.087	0.094	0.015	0	0.073	0.105	0.651	0	0.011	0	0	0	0.003	0.031	0.03	0.005	0.005	0	0	0.011	0	0	0.009	0	0.017	0	0	0	0.038	0.096	0	0.015	0
